Time,Signal,BPM,Emotion
11:12:49,0,0,0.0
11:12:50,0,0,0.0
11:12:51,495,60,0.0
11:12:52,495,60,0.0
11:12:53,494,60,0.0
11:12:54,496,60,0.0
11:12:55,509,60,0.0
11:12:56,499,60,0.0
11:12:57,504,60,0.0
11:12:58,502,60,0.0
11:12:59,502,60,0.0
11:13:0,502,60,0.0
11:13:1,503,60,0.0
11:13:2,501,60,0.0
11:13:3,502,60,0.0
11:13:4,503,60,0.0
11:13:5,504,60,0.0
11:13:6,503,60,0.0
11:13:7,503,60,0.0
11:13:8,503,60,0.0
11:13:9,503,60,0.0
11:13:10,502,60,0.0
11:13:11,502,60,0.0
11:13:12,503,60,0.0
11:13:13,504,60,0.0
11:13:14,507,60,0.0
11:13:15,510,60,0.0
11:13:16,510,60,0.0
11:13:17,511,60,0.0
11:13:18,509,60,0.0
11:13:19,510,60,0.0
11:13:20,511,60,0.0
11:13:21,510,60,0.0
11:13:22,508,60,0.0
11:13:23,504,60,0.0
11:13:24,501,60,0.0
11:13:25,513,60,0.0
11:13:26,509,60,0.0
11:13:27,508,60,0.0
11:13:28,509,60,0.0
11:13:29,508,60,0.0
11:13:30,509,60,0.0
11:13:31,510,60,0.0
11:13:32,510,60,0.0
11:13:33,509,60,0.0
11:13:34,509,60,0.0
11:13:35,511,60,0.0
11:13:36,514,60,0.0
11:13:37,505,60,0.0
11:13:38,501,60,0.0
11:13:39,499,60,0.0
11:13:40,499,60,0.0
11:13:41,502,60,0.0
11:13:42,505,60,0.0
11:13:43,508,60,0.0
11:13:44,509,60,0.0
11:13:45,509,60,0.0
11:13:46,508,60,0.0
11:13:47,506,60,0.0
11:13:48,510,60,0.0
11:13:49,512,60,0.0
11:13:50,508,60,0.0
11:13:51,504,60,0.0
11:13:52,504,60,0.0
11:13:53,506,60,0.0
11:13:54,506,60,0.0
11:13:55,506,60,0.0
11:13:56,509,60,0.0
11:13:57,509,60,0.0
11:13:58,510,60,0.0
11:13:59,511,60,0.0
11:14:0,510,60,0.0
11:14:1,507,60,0.0
11:14:2,506,60,0.0
11:14:3,505,60,0.0
11:14:4,503,60,0.0
11:14:5,502,60,0.0
11:14:6,501,60,0.0
11:14:7,502,60,0.0
11:14:8,502,60,0.0
11:14:9,503,60,0.0
11:14:10,505,60,0.0
11:14:11,503,60,0.0
