Time,Signal,BPM,Emotion
8:33:0,480,79,16.666666666666664
8:33:1,496,79,13.333333333333334
8:33:2,619,79,16.666666666666664
8:33:3,483,79,16.666666666666664
8:33:4,482,79,16.666666666666664
8:33:5,566,79,16.666666666666664
8:33:6,491,80,16.666666666666664
8:33:7,663,81,20.0
8:33:8,465,82,20.0
8:33:9,486,82,16.666666666666664
8:33:10,569,84,16.666666666666664
8:33:11,498,83,16.666666666666664
8:33:12,469,83,16.666666666666664
8:33:13,495,81,16.666666666666664
8:33:14,444,79,16.666666666666664
8:33:15,486,79,20.0
8:33:16,460,80,16.666666666666664
8:33:17,481,81,16.666666666666664
8:33:18,631,82,16.666666666666664
8:33:19,502,83,16.666666666666664
8:33:20,486,83,16.666666666666664
8:33:21,471,85,16.666666666666664
8:33:22,489,85,20.0
8:33:23,469,85,16.666666666666664
8:33:24,485,86,16.666666666666664
8:33:25,495,86,16.666666666666664
8:33:26,461,88,16.666666666666664
8:33:27,390,90,16.666666666666664
8:33:28,496,91,16.666666666666664
8:33:29,504,91,16.666666666666664
8:33:30,351,94,16.666666666666664
8:33:31,781,98,16.666666666666664
8:33:32,468,99,13.333333333333334
8:33:33,716,97,13.333333333333334
8:33:34,488,95,16.666666666666664
8:33:35,448,92,20.0
8:33:36,483,88,20.0
8:33:37,486,84,16.666666666666664
8:33:38,410,80,16.666666666666664
8:33:39,544,80,20.0
8:33:40,458,81,23.333333333333332
8:33:41,476,86,23.333333333333332
8:33:42,365,94,23.333333333333332
8:33:43,706,103,23.333333333333332
8:33:44,453,105,23.333333333333332
8:33:45,404,104,20.0
8:33:46,578,103,20.0
8:33:47,504,99,20.0
8:33:48,475,96,20.0
8:33:49,487,92,20.0
8:33:50,534,85,23.333333333333332
8:33:51,488,83,23.333333333333332
8:33:52,630,83,23.333333333333332
8:33:53,483,83,26.666666666666668
8:33:54,503,85,26.666666666666668
8:33:55,473,90,26.666666666666668
8:33:56,485,93,26.666666666666668
8:33:57,651,94,26.666666666666668
8:33:58,450,93,26.666666666666668
8:33:59,488,91,26.666666666666668
8:34:0,487,90,30.0
8:34:1,649,89,33.33333333333333
8:34:2,476,88,33.33333333333333
8:34:3,492,86,36.666666666666664
8:34:4,491,85,36.666666666666664
8:34:5,652,83,33.33333333333333
8:34:6,478,82,33.33333333333333
8:34:7,485,81,33.33333333333333
8:34:8,471,80,36.666666666666664
8:34:9,643,81,36.666666666666664
8:34:10,480,84,33.33333333333333
8:34:11,494,91,33.33333333333333
8:34:12,485,98,33.33333333333333
8:34:13,481,99,33.33333333333333
8:34:14,624,97,33.33333333333333
8:34:15,451,96,33.33333333333333
8:34:16,402,95,33.33333333333333
8:34:17,473,93,33.33333333333333
8:34:18,575,91,33.33333333333333
8:34:19,456,86,36.666666666666664
8:34:20,478,85,33.33333333333333
8:34:21,484,86,33.33333333333333
8:34:22,491,86,33.33333333333333
8:34:23,487,87,30.0
8:34:24,581,89,30.0
8:34:25,475,91,30.0
8:34:26,521,94,30.0
8:34:27,492,95,30.0
8:34:29,489,97,30.0
8:34:30,439,98,30.0
8:34:31,637,98,26.666666666666668
8:34:32,469,98,23.333333333333332
8:34:33,433,101,23.333333333333332
8:34:34,666,101,20.0
8:34:35,468,100,16.666666666666664
8:34:36,636,97,16.666666666666664
8:34:37,474,96,16.666666666666664
8:34:38,624,94,16.666666666666664
8:34:39,479,93,13.333333333333334
8:34:40,491,92,10.0
8:34:41,484,91,10.0
8:34:42,593,89,10.0
8:34:43,499,88,13.333333333333334
8:34:44,597,89,13.333333333333334
8:34:45,486,90,16.666666666666664
8:34:46,492,92,16.666666666666664
8:34:47,464,94,16.666666666666664
8:34:48,652,99,16.666666666666664
8:34:49,481,102,16.666666666666664
8:34:50,492,105,13.333333333333334
8:34:51,454,105,13.333333333333334
8:34:52,638,106,13.333333333333334
8:34:53,548,106,10.0
8:34:54,478,107,10.0
8:34:55,477,107,10.0
8:34:56,613,105,10.0
8:34:57,483,101,13.333333333333334
8:34:58,487,97,16.666666666666664
8:34:59,491,93,13.333333333333334
8:35:0,494,88,13.333333333333334
8:35:1,585,81,13.333333333333334
8:35:2,490,77,13.333333333333334
8:35:3,484,75,13.333333333333334
8:35:4,515,74,13.333333333333334
8:35:5,495,75,13.333333333333334
8:35:6,469,81,16.666666666666664
8:35:7,558,87,16.666666666666664
8:35:8,491,91,16.666666666666664
8:35:9,470,96,16.666666666666664
8:35:10,494,97,20.0
8:35:11,497,96,20.0
8:35:12,486,95,20.0
8:35:13,485,94,16.666666666666664
8:35:14,610,93,20.0
8:35:15,477,91,16.666666666666664
8:35:16,486,90,20.0
8:35:17,497,89,20.0
8:35:18,482,89,20.0
8:35:19,579,87,20.0
8:35:20,469,87,20.0
8:35:21,542,91,23.333333333333332
8:35:22,528,94,23.333333333333332
8:35:23,487,99,23.333333333333332
8:35:24,577,101,26.666666666666668
8:35:25,479,100,26.666666666666668
8:35:26,489,97,23.333333333333332
8:35:27,475,92,20.0
8:35:28,485,90,20.0
8:35:29,602,86,20.0
8:35:30,499,84,20.0
8:35:31,492,83,20.0
8:35:32,494,81,20.0
8:35:33,611,78,20.0
8:35:34,475,77,23.333333333333332
8:35:35,506,76,20.0
8:35:36,493,75,20.0
8:35:37,497,74,20.0
8:35:38,478,73,20.0
8:35:39,490,73,20.0
8:35:40,586,75,20.0
8:35:41,484,76,20.0
8:35:42,494,76,23.333333333333332
8:35:43,498,77,20.0
8:35:44,547,77,20.0
8:35:45,508,79,20.0
8:35:46,499,82,23.333333333333332
8:35:47,495,83,26.666666666666668
8:35:48,561,84,26.666666666666668
8:35:49,473,84,30.0
8:35:50,462,84,30.0
8:35:51,485,84,30.0
8:35:52,492,82,30.0
8:35:53,617,77,30.0
8:35:54,524,74,26.666666666666668
8:35:55,487,72,26.666666666666668
8:35:56,500,70,26.666666666666668
8:35:57,492,69,26.666666666666668
8:35:58,499,69,26.666666666666668
8:35:59,572,70,26.666666666666668
8:36:0,517,71,26.666666666666668
8:36:1,499,72,26.666666666666668
8:36:2,461,75,26.666666666666668
8:36:3,499,77,30.0
8:36:4,492,82,26.666666666666668
8:36:5,492,84,26.666666666666668
8:36:6,697,85,30.0
8:36:7,468,84,33.33333333333333
8:36:8,465,84,33.33333333333333
8:36:9,492,83,30.0
8:36:10,464,81,30.0
8:36:11,500,79,30.0
8:36:12,545,78,26.666666666666668
8:36:13,525,80,26.666666666666668
8:36:14,430,84,30.0
8:36:15,477,86,26.666666666666668
8:36:16,465,90,23.333333333333332
8:36:17,468,90,20.0
8:36:18,455,92,23.333333333333332
8:36:19,461,92,23.333333333333332
8:36:20,604,89,20.0
8:36:21,493,88,20.0
8:36:22,513,87,20.0
8:36:23,531,86,20.0
8:36:24,493,89,23.333333333333332
8:36:25,650,92,26.666666666666668
8:36:26,458,94,26.666666666666668
8:36:27,487,99,26.666666666666668
8:36:28,484,100,26.666666666666668
8:36:29,581,95,30.0
8:36:30,493,92,33.33333333333333
8:36:31,505,88,33.33333333333333
8:36:32,498,84,33.33333333333333
8:36:33,499,80,30.0
8:36:35,498,77,30.0
8:36:36,538,74,30.0
8:36:37,488,70,26.666666666666668
8:36:38,489,70,26.666666666666668
8:36:39,492,70,26.666666666666668
8:36:40,492,70,26.666666666666668
8:36:41,625,71,26.666666666666668
8:36:42,460,71,26.666666666666668
8:36:43,510,71,26.666666666666668
8:36:44,499,72,26.666666666666668
8:36:45,492,75,26.666666666666668
8:36:46,525,80,30.0
8:36:47,590,86,30.0
8:36:48,477,90,30.0
8:36:49,472,100,26.666666666666668
8:36:50,482,106,23.333333333333332
8:36:51,452,109,23.333333333333332
8:36:52,568,109,23.333333333333332
8:36:53,481,108,23.333333333333332
8:36:54,548,103,23.333333333333332
8:36:55,491,100,23.333333333333332
8:36:56,560,96,20.0
8:36:57,492,96,23.333333333333332
8:36:58,489,95,23.333333333333332
8:36:59,497,97,23.333333333333332
8:37:0,473,101,20.0
8:37:1,501,103,16.666666666666664
8:37:2,495,103,16.666666666666664
8:37:3,492,101,16.666666666666664
8:37:4,596,94,20.0
8:37:5,504,91,23.333333333333332
8:37:6,578,88,23.333333333333332
8:37:7,487,88,26.666666666666668
8:37:8,498,90,23.333333333333332
8:37:9,457,94,23.333333333333332
8:37:10,539,101,23.333333333333332
8:37:11,608,107,23.333333333333332
8:37:12,484,108,23.333333333333332
8:37:13,486,109,23.333333333333332
8:37:14,479,107,23.333333333333332
8:37:15,493,105,23.333333333333332
8:37:16,573,98,20.0
8:37:17,506,95,23.333333333333332
8:37:18,494,92,23.333333333333332
8:37:19,526,89,23.333333333333332
8:37:20,492,83,23.333333333333332
8:37:21,493,81,23.333333333333332
8:37:22,499,80,23.333333333333332
8:37:23,503,78,23.333333333333332
8:37:24,505,77,26.666666666666668
8:37:25,493,76,23.333333333333332
8:37:26,497,76,23.333333333333332
8:37:27,601,75,20.0
8:37:28,476,74,23.333333333333332
8:37:29,495,74,23.333333333333332
8:37:30,519,74,23.333333333333332
8:37:31,501,77,26.666666666666668
8:37:32,471,82,30.0
8:37:33,551,88,30.0
8:37:34,632,97,26.666666666666668
8:37:35,550,101,23.333333333333332
8:37:36,490,108,23.333333333333332
8:37:37,474,112,20.0
8:37:38,483,112,20.0
8:37:39,492,110,23.333333333333332
8:37:40,491,99,30.0
8:37:41,565,93,30.0
8:37:42,499,90,30.0
8:37:43,492,86,30.0
8:37:44,504,83,26.666666666666668
8:37:45,488,79,26.666666666666668
8:37:46,490,79,23.333333333333332
8:37:47,498,79,23.333333333333332
8:37:48,498,78,23.333333333333332
8:37:49,500,77,23.333333333333332
8:37:50,495,77,23.333333333333332
8:37:51,601,77,23.333333333333332
8:37:52,498,78,26.666666666666668
8:37:53,587,81,26.666666666666668
8:37:54,491,81,26.666666666666668
8:37:55,485,80,26.666666666666668
8:37:56,497,79,26.666666666666668
8:37:57,607,80,26.666666666666668
8:37:58,500,81,30.0
8:37:59,596,81,33.33333333333333
8:38:0,490,81,30.0
8:38:1,517,81,26.666666666666668
8:38:2,475,82,26.666666666666668
8:38:3,474,83,30.0
8:38:4,518,84,30.0
8:38:5,487,84,30.0
8:38:6,492,84,30.0
8:38:7,495,84,30.0
8:38:8,505,85,26.666666666666668
8:38:9,479,86,23.333333333333332
8:38:10,489,86,23.333333333333332
8:38:11,467,88,23.333333333333332
8:38:12,495,89,26.666666666666668
8:38:13,450,88,26.666666666666668
8:38:14,486,88,26.666666666666668
8:38:15,601,87,26.666666666666668
8:38:16,506,86,30.0
8:38:17,475,84,30.0
8:38:18,497,83,30.0
8:38:19,508,82,30.0
8:38:20,512,82,33.33333333333333
8:38:21,498,83,33.33333333333333
8:38:22,496,82,30.0
8:38:23,502,85,26.666666666666668
8:38:24,589,90,26.666666666666668
8:38:25,500,90,26.666666666666668
8:38:26,485,88,30.0
8:38:27,494,86,30.0
8:38:28,602,82,26.666666666666668
8:38:29,515,82,26.666666666666668
8:38:30,602,83,30.0
8:38:31,484,83,33.33333333333333
8:38:32,531,83,33.33333333333333
8:38:33,479,84,33.33333333333333
8:38:34,652,88,33.33333333333333
8:38:35,498,89,33.33333333333333
8:38:36,492,89,33.33333333333333
8:38:38,616,85,33.33333333333333
8:38:39,502,83,36.666666666666664
8:38:40,475,81,36.666666666666664
8:38:41,496,80,33.33333333333333
8:38:42,560,78,33.33333333333333
8:38:43,513,77,30.0
8:38:44,491,77,30.0
8:38:45,648,76,30.0
8:38:46,499,76,30.0
8:38:47,490,77,26.666666666666668
8:38:48,653,78,26.666666666666668
8:38:49,487,79,26.666666666666668
8:38:50,691,82,30.0
8:38:51,480,83,26.666666666666668
8:38:52,486,84,26.666666666666668
8:38:53,480,84,26.666666666666668
8:38:54,471,84,26.666666666666668
8:38:55,486,84,26.666666666666668
8:38:56,464,83,26.666666666666668
8:38:57,476,82,26.666666666666668
8:38:58,489,81,23.333333333333332
8:38:59,501,79,26.666666666666668
8:39:0,497,79,23.333333333333332
8:39:1,499,79,20.0
8:39:2,480,80,16.666666666666664
8:39:3,487,80,20.0
8:39:4,576,81,16.666666666666664
8:39:5,497,81,20.0
8:39:6,495,81,20.0
8:39:7,535,82,20.0
8:39:8,465,83,20.0
8:39:9,537,83,16.666666666666664
8:39:10,493,84,20.0
8:39:11,484,86,20.0
8:39:12,492,88,20.0
8:39:13,491,91,20.0
8:39:14,480,96,20.0
8:39:15,570,101,20.0
8:39:16,512,102,20.0
8:39:17,490,103,20.0
8:39:18,496,105,20.0
8:39:19,500,104,20.0
8:39:20,532,98,20.0
8:39:21,502,95,23.333333333333332
8:39:22,497,92,23.333333333333332
8:39:23,509,88,23.333333333333332
8:39:24,492,82,23.333333333333332
8:39:25,502,79,23.333333333333332
8:39:26,499,77,23.333333333333332
8:39:27,519,76,20.0
8:39:28,477,75,20.0
8:39:29,488,75,16.666666666666664
8:39:30,498,75,16.666666666666664
8:39:31,487,76,16.666666666666664
8:39:32,485,78,20.0
8:39:33,494,78,16.666666666666664
8:39:34,619,77,16.666666666666664
8:39:35,480,77,16.666666666666664
8:39:36,486,77,16.666666666666664
8:39:37,503,77,16.666666666666664
8:39:38,484,78,20.0
8:39:39,488,78,20.0
8:39:40,595,77,16.666666666666664
8:39:41,496,78,16.666666666666664
8:39:42,484,79,16.666666666666664
8:39:43,482,82,16.666666666666664
8:39:44,499,84,20.0
8:39:45,478,87,20.0
8:39:46,465,92,20.0
8:39:47,494,97,20.0
8:39:48,557,102,20.0
8:39:49,487,104,20.0
8:39:50,501,106,16.666666666666664
8:39:51,510,105,13.333333333333334
8:39:52,498,99,16.666666666666664
8:39:53,492,95,20.0
8:39:54,551,91,20.0
8:39:55,494,90,23.333333333333332
8:39:56,496,90,26.666666666666668
8:39:57,483,92,30.0
8:39:58,503,99,30.0
8:39:59,544,107,30.0
8:40:0,537,104,30.0
8:40:1,504,100,30.0
8:40:2,498,95,30.0
8:40:3,501,91,30.0
8:40:4,504,87,26.666666666666668
8:40:5,489,86,30.0
8:40:6,495,85,30.0
8:40:7,517,85,26.666666666666668
8:40:8,495,86,30.0
8:40:9,586,90,30.0
8:40:10,487,92,33.33333333333333
8:40:11,494,93,33.33333333333333
8:40:12,473,94,33.33333333333333
8:40:13,571,99,30.0
8:40:14,488,101,30.0
8:40:15,556,100,30.0
8:40:16,501,97,33.33333333333333
8:40:17,497,94,33.33333333333333
8:40:18,508,90,33.33333333333333
8:40:19,498,89,36.666666666666664
8:40:20,501,88,36.666666666666664
8:40:21,487,90,33.33333333333333
8:40:22,597,96,30.0
8:40:23,487,98,30.0
8:40:24,495,98,30.0
8:40:25,535,92,30.0
8:40:26,534,88,30.0
8:40:27,502,84,30.0
8:40:28,507,80,30.0
8:40:29,497,77,30.0
8:40:30,496,73,30.0
8:40:31,499,70,26.666666666666668
8:40:32,593,69,26.666666666666668
8:40:33,490,70,30.0
8:40:34,483,76,33.33333333333333
8:40:35,476,84,33.33333333333333
8:40:36,520,94,33.33333333333333
8:40:37,575,104,33.33333333333333
8:40:38,492,105,30.0
8:40:39,495,104,33.33333333333333
8:40:40,526,97,30.0
8:40:42,506,93,33.33333333333333
8:40:43,495,89,33.33333333333333
8:40:44,498,85,33.33333333333333
8:40:45,497,81,33.33333333333333
8:40:46,574,75,33.33333333333333
8:40:47,510,74,30.0
8:40:48,584,76,33.33333333333333
8:40:49,490,78,36.666666666666664
8:40:50,486,84,33.33333333333333
8:40:51,482,93,33.33333333333333
8:40:52,458,102,33.33333333333333
8:40:53,499,106,33.33333333333333
8:40:54,509,101,33.33333333333333
8:40:55,500,96,33.33333333333333
8:40:56,502,91,30.0
8:40:57,501,88,26.666666666666668
8:40:58,499,83,26.666666666666668
8:40:59,500,80,30.0
8:41:0,548,73,30.0
8:41:1,501,71,30.0
8:41:2,492,70,30.0
8:41:3,508,73,30.0
8:41:4,574,79,30.0
8:41:5,487,82,26.666666666666668
8:41:6,489,91,23.333333333333332
8:41:7,473,100,23.333333333333332
8:41:8,492,102,23.333333333333332
8:41:9,536,98,26.666666666666668
8:41:10,503,95,26.666666666666668
8:41:11,500,92,26.666666666666668
8:41:12,497,89,23.333333333333332
8:41:13,497,87,26.666666666666668
8:41:14,536,82,26.666666666666668
8:41:15,533,80,30.0
8:41:16,503,78,30.0
8:41:17,495,78,30.0
8:41:18,502,78,26.666666666666668
8:41:19,588,76,23.333333333333332
8:41:20,496,75,23.333333333333332
8:41:21,495,74,23.333333333333332
8:41:22,567,75,23.333333333333332
8:41:23,494,76,23.333333333333332
8:41:24,492,77,23.333333333333332
8:41:25,496,77,20.0
8:41:26,491,78,20.0
8:41:27,492,79,23.333333333333332
8:41:28,488,81,26.666666666666668
8:41:29,503,82,23.333333333333332
8:41:30,503,86,23.333333333333332
8:41:31,524,92,23.333333333333332
8:41:32,490,94,23.333333333333332
8:41:33,490,97,23.333333333333332
8:41:34,490,99,20.0
8:41:35,523,102,20.0
8:41:36,500,102,20.0
8:41:37,508,101,20.0
8:41:38,500,99,23.333333333333332
8:41:39,496,98,20.0
8:41:40,555,97,20.0
8:41:41,495,97,20.0
8:41:42,497,96,20.0
8:41:43,498,95,20.0
8:41:44,513,92,23.333333333333332
8:41:45,511,89,23.333333333333332
8:41:46,503,86,23.333333333333332
8:41:47,495,84,23.333333333333332
8:41:48,496,81,23.333333333333332
8:41:49,585,76,23.333333333333332
8:41:50,496,74,23.333333333333332
8:41:51,494,73,23.333333333333332
8:41:52,499,73,23.333333333333332
8:41:53,600,73,23.333333333333332
8:41:54,498,74,23.333333333333332
8:41:55,495,75,23.333333333333332
8:41:56,485,77,23.333333333333332
8:41:57,490,79,23.333333333333332
8:41:58,578,81,20.0
8:41:59,487,81,23.333333333333332
8:42:0,489,80,26.666666666666668
8:42:1,585,82,26.666666666666668
8:42:2,492,83,30.0
8:42:3,494,83,30.0
8:42:4,614,80,30.0
8:42:5,487,78,33.33333333333333
8:42:6,492,78,33.33333333333333
8:42:7,586,81,36.666666666666664
8:42:8,493,81,36.666666666666664
8:42:9,615,82,36.666666666666664
8:42:10,488,82,33.33333333333333
8:42:11,500,86,33.33333333333333
8:42:12,489,90,33.33333333333333
8:42:13,489,94,30.0
8:42:14,461,97,26.666666666666668
8:42:15,510,101,23.333333333333332
8:42:16,571,105,23.333333333333332
8:42:17,581,108,23.333333333333332
8:42:18,488,108,23.333333333333332
8:42:19,540,103,26.666666666666668
8:42:20,497,100,30.0
8:42:21,495,97,30.0
8:42:22,497,93,30.0
8:42:23,506,86,30.0
8:42:24,494,84,30.0
8:42:25,495,84,33.33333333333333
8:42:26,482,88,36.666666666666664
8:42:27,526,94,33.33333333333333
8:42:28,495,95,33.33333333333333
8:42:29,541,97,33.33333333333333
8:42:30,508,96,33.33333333333333
8:42:31,499,93,33.33333333333333
8:42:32,498,89,33.33333333333333
8:42:33,513,85,33.33333333333333
8:42:34,519,79,33.33333333333333
8:42:35,489,74,30.0
8:42:36,489,74,30.0
8:42:37,486,74,30.0
8:42:38,496,75,30.0
8:42:39,528,78,30.0
8:42:40,499,77,30.0
8:42:41,490,77,33.33333333333333
8:42:42,497,78,33.33333333333333
8:42:43,565,78,33.33333333333333
8:42:44,482,76,36.666666666666664
8:42:45,503,75,40.0
8:42:46,493,74,40.0
8:42:47,496,73,40.0
8:42:48,532,71,36.666666666666664
8:42:49,507,73,36.666666666666664
8:42:50,606,77,40.0
8:42:51,488,79,43.333333333333336
8:42:52,481,86,43.333333333333336
8:42:53,465,93,43.333333333333336
8:42:54,436,103,40.0
8:42:55,526,108,36.666666666666664
8:42:57,584,109,36.666666666666664
8:42:58,482,109,36.666666666666664
8:42:59,549,103,33.33333333333333
8:43:0,498,99,33.33333333333333
8:43:1,493,95,36.666666666666664
8:43:2,498,90,33.33333333333333
8:43:3,497,86,33.33333333333333
8:43:4,572,79,33.33333333333333
8:43:5,507,77,33.33333333333333
8:43:6,501,76,33.33333333333333
8:43:7,500,77,33.33333333333333
8:43:8,481,82,33.33333333333333
8:43:9,492,90,33.33333333333333
8:43:10,585,100,33.33333333333333
8:43:11,588,108,33.33333333333333
8:43:12,502,110,30.0
8:43:13,498,109,30.0
8:43:14,499,106,33.33333333333333
8:43:15,522,97,33.33333333333333
8:43:16,525,92,33.33333333333333
8:43:17,503,87,33.33333333333333
8:43:18,510,82,36.666666666666664
8:43:19,497,78,36.666666666666664
8:43:20,496,74,33.33333333333333
8:43:21,500,71,30.0
8:43:22,499,69,26.666666666666668
8:43:23,487,69,26.666666666666668
8:43:24,493,70,30.0
8:43:25,497,76,33.33333333333333
8:43:26,544,82,33.33333333333333
8:43:27,494,84,36.666666666666664
8:43:28,496,86,40.0
8:43:29,578,88,40.0
8:43:30,489,86,36.666666666666664
8:43:31,505,83,36.666666666666664
8:43:32,482,80,40.0
8:43:33,601,78,43.333333333333336
8:43:34,469,77,46.666666666666664
8:43:35,485,78,46.666666666666664
8:43:36,497,76,46.666666666666664
8:43:37,513,74,46.666666666666664
8:43:38,495,73,43.333333333333336
8:43:39,528,74,46.666666666666664
8:43:40,507,75,46.666666666666664
8:43:41,603,81,50.0
8:43:42,491,79,53.333333333333336
8:43:43,449,82,56.666666666666664
8:43:44,611,86,56.666666666666664
8:43:45,485,88,53.333333333333336
8:43:46,494,89,50.0
8:43:47,481,90,50.0
8:43:48,495,88,50.0
8:43:49,461,85,50.0
8:43:50,484,86,50.0
8:43:51,597,85,50.0
8:43:52,516,85,50.0
8:43:53,596,87,50.0
8:43:54,488,88,50.0
8:43:55,510,90,46.666666666666664
8:43:56,469,94,46.666666666666664
8:43:57,496,97,43.333333333333336
8:43:58,478,98,40.0
8:43:59,487,97,43.333333333333336
8:44:0,661,93,43.333333333333336
8:44:1,509,90,40.0
8:44:2,477,88,36.666666666666664
8:44:3,470,85,33.33333333333333
8:44:4,485,84,33.33333333333333
8:44:5,454,84,33.33333333333333
8:44:6,483,85,36.666666666666664
8:44:7,631,85,33.33333333333333
8:44:8,487,86,33.33333333333333
8:44:9,490,87,30.0
8:44:10,550,85,30.0
8:44:11,468,84,26.666666666666668
8:44:12,438,85,26.666666666666668
8:44:13,620,88,26.666666666666668
8:44:14,496,88,23.333333333333332
8:44:15,471,85,26.666666666666668
8:44:16,476,84,30.0
8:44:17,490,83,30.0
8:44:18,504,82,26.666666666666668
8:44:19,563,77,26.666666666666668
8:44:20,510,75,26.666666666666668
8:44:21,486,74,30.0
8:44:22,600,73,30.0
8:44:23,502,74,33.33333333333333
8:44:24,473,74,30.0
8:44:25,498,74,33.33333333333333
8:44:26,595,76,33.33333333333333
8:44:27,481,78,36.666666666666664
8:44:28,476,81,40.0
8:44:29,478,81,36.666666666666664
8:44:30,560,81,36.666666666666664
8:44:31,481,82,40.0
8:44:32,489,84,40.0
8:44:33,512,86,40.0
8:44:34,478,86,40.0
8:44:35,528,85,40.0
8:44:36,459,85,36.666666666666664
8:44:37,529,85,36.666666666666664
8:44:38,509,84,40.0
8:44:39,500,82,43.333333333333336
8:44:40,489,81,43.333333333333336
8:44:41,501,79,43.333333333333336
8:44:42,480,79,43.333333333333336
8:44:43,647,80,43.333333333333336
8:44:44,477,82,46.666666666666664
8:44:45,480,88,43.333333333333336
8:44:46,494,98,40.0
8:44:47,472,106,40.0
8:44:48,475,110,40.0
8:44:49,501,112,40.0
8:44:50,518,114,40.0
8:44:51,522,115,36.666666666666664
8:44:52,538,115,36.666666666666664
8:44:53,497,112,36.666666666666664
8:44:54,500,108,40.0
8:44:55,504,100,36.666666666666664
8:44:56,500,97,36.666666666666664
8:44:57,499,93,33.33333333333333
8:44:58,509,86,30.0
8:44:59,494,83,30.0
8:45:0,485,83,33.33333333333333
8:45:1,559,87,33.33333333333333
8:45:2,578,93,33.33333333333333
8:45:3,533,96,33.33333333333333
8:45:4,493,105,30.0
8:45:6,500,107,33.33333333333333
8:45:7,526,99,36.666666666666664
8:45:8,507,96,36.666666666666664
8:45:9,505,94,36.666666666666664
8:45:10,498,94,40.0
8:45:11,544,87,40.0
8:45:12,503,84,40.0
8:45:13,501,82,36.666666666666664
8:45:14,495,81,33.33333333333333
8:45:15,496,80,33.33333333333333
8:45:16,497,78,33.33333333333333
8:45:17,498,74,33.33333333333333
8:45:18,499,71,33.33333333333333
8:45:19,586,67,33.33333333333333
8:45:20,484,67,36.666666666666664
8:45:21,504,67,36.666666666666664
8:45:22,500,68,36.666666666666664
8:45:23,600,70,33.33333333333333
8:45:24,487,70,30.0
8:45:25,509,70,33.33333333333333
8:45:26,497,71,33.33333333333333
8:45:27,496,71,33.33333333333333
8:45:28,565,74,33.33333333333333
8:45:29,490,75,36.666666666666664
8:45:30,532,76,33.33333333333333
8:45:31,542,75,30.0
8:45:32,484,75,33.33333333333333
8:45:33,512,75,33.33333333333333
8:45:34,499,74,33.33333333333333
8:45:35,492,74,33.33333333333333
8:45:36,499,73,30.0
8:45:37,564,71,26.666666666666668
8:45:38,484,69,23.333333333333332
8:45:39,516,69,20.0
8:45:40,503,70,20.0
8:45:41,530,73,20.0
8:45:42,506,74,16.666666666666664
8:45:43,485,74,20.0
8:45:44,502,75,20.0
8:45:45,496,77,20.0
8:45:46,496,79,23.333333333333332
