Time,Signal,BPM,Emotion
10:26:10,0,0,0.0
10:26:11,0,0,0.0
10:26:12,499,69,0.0
10:26:14,536,69,0.0
10:26:15,504,69,0.0
10:26:16,502,69,0.0
10:26:17,504,69,0.0
10:26:18,505,69,0.0
10:26:19,539,69,0.0
10:26:20,511,69,0.0
10:26:21,501,69,0.0
10:26:22,538,69,0.0
10:26:23,502,69,0.0
10:26:24,513,69,0.0
10:26:25,500,69,0.0
10:26:26,528,69,0.0
10:26:27,511,69,0.0
10:26:28,502,69,0.0
10:26:29,502,31,0.0
10:26:30,498,31,0.0
10:26:31,501,32,0.0
10:26:32,500,33,0.0
10:26:33,499,35,0.0
10:26:34,501,37,0.0
10:26:35,485,43,0.0
10:26:36,504,47,0.0
10:26:37,497,51,0.0
10:26:38,492,55,0.0
10:26:39,496,60,0.0
10:26:40,499,66,0.0
10:26:41,509,67,0.0
10:26:42,491,69,0.0
10:26:43,504,70,0.0
10:26:44,493,69,0.0
10:26:45,498,67,0.0
10:26:46,500,68,0.0
10:26:47,499,69,70.0
10:26:48,500,68,66.66666666666666
10:26:49,511,68,63.33333333333333
10:26:50,520,68,60.0
10:26:51,564,65,56.666666666666664
10:26:52,558,64,53.333333333333336
10:26:53,503,64,53.333333333333336
10:26:54,488,64,50.0
10:26:55,508,64,46.666666666666664
10:26:56,492,64,46.666666666666664
10:26:57,501,64,43.333333333333336
10:26:58,498,65,43.333333333333336
10:26:59,551,66,40.0
10:27:0,571,66,36.666666666666664
10:27:1,546,66,36.666666666666664
10:27:2,503,66,36.666666666666664
10:27:3,482,66,33.33333333333333
10:27:4,494,65,33.33333333333333
10:27:5,511,65,30.0
10:27:6,517,64,30.0
10:27:7,515,64,26.666666666666668
10:27:8,496,63,26.666666666666668
10:27:9,489,62,23.333333333333332
10:27:10,492,63,23.333333333333332
10:27:11,494,62,23.333333333333332
10:27:12,489,62,23.333333333333332
10:27:13,488,61,26.666666666666668
10:27:14,491,61,23.333333333333332
10:27:15,487,61,23.333333333333332
10:27:16,556,63,20.0
10:27:17,508,65,23.333333333333332
10:27:18,498,67,23.333333333333332
10:27:19,490,72,26.666666666666668
10:27:20,497,74,26.666666666666668
10:27:21,498,76,30.0
10:27:22,498,77,33.33333333333333
10:27:23,499,77,33.33333333333333
10:27:24,500,75,36.666666666666664
10:27:25,514,74,33.33333333333333
10:27:26,560,69,33.33333333333333
10:27:27,506,68,33.33333333333333
10:27:28,514,67,36.666666666666664
10:27:29,513,68,40.0
10:27:30,486,69,40.0
10:27:31,496,70,40.0
10:27:32,509,69,43.333333333333336
10:27:33,506,70,43.333333333333336
10:27:34,490,70,43.333333333333336
10:27:35,490,70,43.333333333333336
10:27:36,490,69,46.666666666666664
10:27:37,494,67,46.666666666666664
10:27:38,498,65,46.666666666666664
10:27:39,499,63,46.666666666666664
10:27:40,498,62,46.666666666666664
10:27:41,500,61,43.333333333333336
10:27:42,504,62,40.0
10:27:43,497,62,43.333333333333336
10:27:44,496,61,43.333333333333336
10:27:45,498,61,46.666666666666664
10:27:46,496,61,43.333333333333336
10:27:47,497,61,40.0
10:27:48,545,63,40.0
10:27:49,507,65,40.0
10:27:50,490,66,43.333333333333336
10:27:51,497,66,43.333333333333336
