Time,Signal,BPM,Emotion
13:46:22,0,0,0.0
13:46:23,0,0,0.0
13:46:24,495,66,0.0
13:46:25,500,78,0.0
13:46:26,510,77,0.0
13:46:27,512,77,0.0
13:46:28,492,77,0.0
13:46:29,499,76,0.0
13:46:30,577,75,0.0
13:46:31,473,74,0.0
13:46:32,523,73,0.0
13:46:33,474,72,0.0
13:46:34,493,71,0.0
13:46:35,496,71,0.0
13:46:36,492,70,0.0
13:46:37,495,69,0.0
13:46:38,646,67,0.0
13:46:39,604,66,0.0
13:46:40,447,66,0.0
13:46:41,525,66,0.0
13:46:42,486,67,0.0
13:46:43,495,68,0.0
13:46:44,493,68,0.0
13:46:45,495,67,0.0
13:46:46,617,67,0.0
13:46:47,596,67,0.0
13:46:48,502,66,43.333333333333336
13:46:49,457,66,43.333333333333336
13:46:50,521,66,40.0
13:46:51,517,65,36.666666666666664
13:46:52,483,63,33.33333333333333
13:46:53,478,63,30.0
13:46:54,491,64,30.0
13:46:55,495,64,26.666666666666668
13:46:56,491,64,26.666666666666668
13:46:57,541,65,30.0
13:46:58,568,65,30.0
13:46:59,461,65,30.0
13:47:0,497,65,30.0
13:47:1,502,66,26.666666666666668
13:47:2,478,66,26.666666666666668
13:47:3,486,66,26.666666666666668
13:47:4,498,66,26.666666666666668
13:47:5,495,66,26.666666666666668
13:47:6,529,66,26.666666666666668
13:47:7,665,66,26.666666666666668
13:47:8,586,65,26.666666666666668
13:47:9,492,66,26.666666666666668
13:47:10,476,67,30.0
13:47:11,484,67,30.0
13:47:12,494,67,30.0
13:47:13,510,69,30.0
13:47:15,508,70,30.0
13:47:16,490,71,26.666666666666668
13:47:17,531,72,26.666666666666668
13:47:18,565,73,26.666666666666668
13:47:19,496,73,26.666666666666668
13:47:20,481,74,30.0
13:47:21,521,76,33.33333333333333
13:47:22,560,74,33.33333333333333
13:47:23,492,74,36.666666666666664
13:47:24,556,75,40.0
13:47:25,552,75,43.333333333333336
13:47:26,487,74,46.666666666666664
13:47:27,474,74,43.333333333333336
13:47:28,493,73,46.666666666666664
13:47:29,497,72,46.666666666666664
13:47:30,613,72,50.0
13:47:31,464,71,53.333333333333336
13:47:32,507,70,53.333333333333336
13:47:33,501,69,56.666666666666664
13:47:34,492,70,56.666666666666664
13:47:35,616,71,60.0
13:47:36,559,70,60.0
13:47:37,483,70,63.33333333333333
13:47:38,499,69,63.33333333333333
13:47:39,514,68,63.33333333333333
13:47:40,517,67,60.0
13:47:41,509,67,60.0
13:47:42,495,66,56.666666666666664
13:47:43,485,65,56.666666666666664
13:47:44,486,64,53.333333333333336
13:47:45,485,63,53.333333333333336
13:47:46,495,63,50.0
13:47:47,498,62,46.666666666666664
13:47:48,496,62,43.333333333333336
13:47:49,495,63,40.0
13:47:50,495,63,36.666666666666664
13:47:51,500,63,36.666666666666664
13:47:52,524,63,33.33333333333333
13:47:53,561,63,30.0
13:47:54,576,63,26.666666666666668
13:47:55,528,63,23.333333333333332
13:47:56,489,63,20.0
13:47:57,512,63,20.0
13:47:58,496,64,16.666666666666664
13:47:59,497,65,16.666666666666664
13:48:0,556,67,16.666666666666664
13:48:1,523,67,13.333333333333334
13:48:2,504,67,16.666666666666664
13:48:3,499,67,16.666666666666664
13:48:4,501,67,16.666666666666664
13:48:5,507,66,13.333333333333334
13:48:6,515,67,13.333333333333334
13:48:7,502,66,13.333333333333334
13:48:8,498,65,13.333333333333334
13:48:9,501,64,13.333333333333334
13:48:10,504,64,13.333333333333334
13:48:11,497,64,13.333333333333334
13:48:12,499,64,13.333333333333334
13:48:13,513,64,13.333333333333334
13:48:14,532,64,13.333333333333334
13:48:15,559,64,13.333333333333334
13:48:16,537,64,13.333333333333334
13:48:17,505,64,13.333333333333334
13:48:18,504,64,13.333333333333334
13:48:19,520,64,16.666666666666664
13:48:20,494,64,16.666666666666664
13:48:21,495,64,16.666666666666664
13:48:22,497,65,16.666666666666664
13:48:23,497,64,16.666666666666664
13:48:24,497,65,20.0
13:48:25,497,64,20.0
13:48:26,497,64,20.0
13:48:27,501,64,20.0
13:48:28,529,64,20.0
13:48:29,576,63,20.0
13:48:30,518,63,16.666666666666664
13:48:31,491,63,16.666666666666664
13:48:32,506,63,13.333333333333334
13:48:33,509,63,10.0
13:48:34,499,63,10.0
13:48:35,496,63,10.0
13:48:36,491,63,10.0
13:48:37,487,63,6.666666666666667
13:48:38,492,63,6.666666666666667
13:48:39,495,63,6.666666666666667
13:48:40,497,63,6.666666666666667
13:48:41,493,63,6.666666666666667
13:48:42,497,62,6.666666666666667
13:48:43,495,62,6.666666666666667
13:48:44,505,63,10.0
13:48:45,568,63,10.0
13:48:46,574,63,10.0
13:48:47,532,63,10.0
13:48:48,486,63,13.333333333333334
13:48:49,497,63,10.0
13:48:50,516,64,10.0
13:48:51,490,64,10.0
13:48:53,497,65,13.333333333333334
13:48:54,498,65,13.333333333333334
13:48:55,499,65,10.0
13:48:56,505,65,10.0
13:48:57,562,65,10.0
13:48:58,605,65,10.0
13:48:59,559,65,10.0
13:49:0,484,65,10.0
13:49:1,482,66,13.333333333333334
13:49:2,460,70,16.666666666666664
13:49:3,498,70,20.0
13:49:4,496,70,20.0
13:49:5,500,70,20.0
13:49:6,505,70,20.0
13:49:7,514,70,20.0
13:49:8,524,70,20.0
13:49:9,551,70,20.0
13:49:10,580,61,26.666666666666668
13:49:11,576,61,26.666666666666668
13:49:12,529,61,26.666666666666668
13:49:13,477,61,26.666666666666668
13:49:14,487,62,26.666666666666668
13:49:15,518,62,26.666666666666668
13:49:16,517,62,26.666666666666668
13:49:17,496,62,26.666666666666668
13:49:18,482,62,26.666666666666668
13:49:19,495,63,26.666666666666668
13:49:20,495,64,23.333333333333332
13:49:21,495,64,23.333333333333332
13:49:22,528,65,23.333333333333332
13:49:23,620,64,23.333333333333332
13:49:24,586,65,23.333333333333332
13:49:25,468,65,23.333333333333332
13:49:26,463,65,23.333333333333332
13:49:27,540,65,23.333333333333332
13:49:28,480,65,20.0
13:49:29,504,66,20.0
13:49:30,442,69,20.0
13:49:31,470,70,23.333333333333332
13:49:32,472,69,26.666666666666668
13:49:33,482,69,30.0
13:49:34,512,67,30.0
13:49:35,490,66,33.33333333333333
13:49:36,545,65,30.0
13:49:37,624,63,30.0
13:49:38,544,63,30.0
13:49:39,615,60,26.666666666666668
13:49:40,613,59,26.666666666666668
13:49:41,461,59,23.333333333333332
13:49:42,469,60,26.666666666666668
13:49:43,609,64,30.0
13:49:44,473,67,30.0
13:49:45,512,68,30.0
13:49:46,479,69,33.33333333333333
13:49:47,488,71,33.33333333333333
13:49:48,494,71,33.33333333333333
13:49:49,498,71,33.33333333333333
13:49:50,504,71,33.33333333333333
13:49:51,650,68,33.33333333333333
13:49:52,628,67,33.33333333333333
13:49:53,442,66,33.33333333333333
13:49:54,470,65,33.33333333333333
13:49:55,533,65,30.0
13:49:56,485,65,30.0
13:49:57,469,65,30.0
13:49:58,477,65,30.0
13:49:59,488,64,30.0
13:50:0,494,64,30.0
13:50:1,493,64,30.0
