Time,Signal,BPM,Emotion
10:53:25,504,63,40.0
10:53:26,505,62,40.0
10:53:27,505,63,40.0
10:53:28,503,63,36.666666666666664
10:53:29,502,62,36.666666666666664
10:53:30,511,62,33.33333333333333
10:53:31,507,64,30.0
10:53:32,508,64,30.0
10:53:33,507,64,30.0
10:53:34,507,65,33.33333333333333
10:53:35,505,66,33.33333333333333
10:53:36,505,67,36.666666666666664
10:53:37,504,67,40.0
10:53:38,505,67,43.333333333333336
10:53:39,512,66,43.333333333333336
10:53:40,520,65,43.333333333333336
10:53:41,521,64,40.0
10:53:42,518,65,40.0
10:53:43,514,64,43.333333333333336
10:53:44,510,64,46.666666666666664
10:53:45,508,62,43.333333333333336
10:53:46,511,61,40.0
10:53:47,512,61,43.333333333333336
10:53:48,512,61,40.0
10:53:49,518,60,40.0
10:53:50,524,59,36.666666666666664
10:53:51,515,59,36.666666666666664
10:53:52,510,59,36.666666666666664
10:53:53,514,59,33.33333333333333
10:53:54,508,59,33.33333333333333
10:53:55,503,58,36.666666666666664
10:53:56,503,58,40.0
10:53:57,504,58,40.0
10:53:58,503,58,40.0
10:53:59,503,57,40.0
10:54:0,504,57,40.0
10:54:1,501,58,40.0
10:54:2,504,58,40.0
10:54:3,504,58,43.333333333333336
10:54:4,504,58,36.666666666666664
10:54:5,503,58,33.33333333333333
10:54:6,504,58,33.33333333333333
10:54:7,502,58,30.0
10:54:8,499,58,26.666666666666668
10:54:9,499,58,23.333333333333332
10:54:10,506,57,23.333333333333332
10:54:11,513,57,23.333333333333332
10:54:12,511,57,23.333333333333332
10:54:13,511,57,23.333333333333332
10:54:14,502,57,20.0
10:54:15,507,57,16.666666666666664
10:54:16,500,58,20.0
10:54:17,500,60,23.333333333333332
10:54:18,525,63,23.333333333333332
10:54:19,528,64,23.333333333333332
10:54:20,510,64,23.333333333333332
10:54:21,503,64,26.666666666666668
10:54:22,502,63,30.0
10:54:23,501,63,30.0
10:54:24,499,63,30.0
10:54:25,509,63,26.666666666666668
10:54:26,498,62,23.333333333333332
10:54:27,501,61,26.666666666666668
10:54:28,522,59,26.666666666666668
10:54:29,539,60,26.666666666666668
10:54:30,538,60,26.666666666666668
10:54:31,535,61,26.666666666666668
10:54:32,538,61,26.666666666666668
10:54:33,540,61,23.333333333333332
10:54:35,539,61,23.333333333333332
10:54:36,534,61,23.333333333333332
10:54:37,534,61,23.333333333333332
10:54:38,521,61,23.333333333333332
10:54:39,514,60,23.333333333333332
10:54:40,508,60,23.333333333333332
10:54:41,504,60,23.333333333333332
10:54:42,504,60,23.333333333333332
10:54:43,505,60,23.333333333333332
10:54:44,507,60,23.333333333333332
10:54:45,515,60,20.0
10:54:46,516,60,20.0
10:54:47,504,60,20.0
10:54:48,503,60,20.0
10:54:49,512,60,16.666666666666664
10:54:50,503,61,13.333333333333334
10:54:51,503,62,16.666666666666664
10:54:52,504,62,13.333333333333334
10:54:53,505,63,10.0
10:54:54,530,65,10.0
10:54:55,521,66,10.0
10:54:56,520,66,10.0
10:54:57,519,65,10.0
10:54:58,507,65,6.666666666666667
10:54:59,507,64,6.666666666666667
10:55:0,505,64,6.666666666666667
10:55:1,505,63,6.666666666666667
10:55:2,504,62,6.666666666666667
10:55:3,510,61,6.666666666666667
10:55:4,511,62,10.0
10:55:5,501,62,10.0
10:55:6,504,63,10.0
10:55:7,501,63,10.0
10:55:8,501,64,10.0
10:55:9,501,64,13.333333333333334
10:55:10,500,63,13.333333333333334
10:55:11,500,63,16.666666666666664
10:55:12,500,63,16.666666666666664
10:55:13,500,63,16.666666666666664
10:55:14,498,62,20.0
10:55:15,499,61,20.0
10:55:16,539,61,20.0
10:55:17,510,63,23.333333333333332
10:55:18,492,64,23.333333333333332
10:55:19,502,64,26.666666666666668
10:55:20,503,64,30.0
10:55:21,508,63,30.0
10:55:22,510,63,30.0
10:55:23,504,63,33.33333333333333
10:55:24,501,64,33.33333333333333
10:55:25,505,64,36.666666666666664
10:55:26,505,64,36.666666666666664
10:55:27,503,62,40.0
10:55:28,512,62,40.0
10:55:29,532,64,40.0
10:55:30,505,65,40.0
10:55:31,503,65,40.0
10:55:32,511,65,40.0
10:55:33,515,65,40.0
10:55:34,508,65,36.666666666666664
10:55:35,498,64,36.666666666666664
10:55:36,496,64,36.666666666666664
10:55:37,500,64,36.666666666666664
10:55:38,501,64,36.666666666666664
10:55:39,499,64,36.666666666666664
10:55:40,501,64,36.666666666666664
10:55:41,502,63,36.666666666666664
10:55:42,502,63,40.0
10:55:43,501,62,40.0
10:55:44,502,62,36.666666666666664
10:55:45,502,61,36.666666666666664
10:55:46,501,61,36.666666666666664
10:55:47,522,62,36.666666666666664
10:55:48,533,61,33.33333333333333
10:55:49,535,61,30.0
10:55:50,532,61,26.666666666666668
10:55:51,521,61,23.333333333333332
10:55:52,508,63,26.666666666666668
10:55:53,504,64,26.666666666666668
10:55:54,505,64,26.666666666666668
10:55:55,501,64,26.666666666666668
10:55:56,502,65,26.666666666666668
10:55:57,512,65,26.666666666666668
10:55:58,500,67,26.666666666666668
10:55:59,504,69,30.0
10:56:0,505,70,33.33333333333333
10:56:1,507,69,33.33333333333333
