Time,Signal,BPM,Emotion
14:58:1,0,0,0.0
14:58:2,0,0,0.0
14:58:3,551,82,0.0
14:58:4,509,67,0.0
14:58:5,497,67,0.0
14:58:6,500,68,0.0
14:58:7,492,68,0.0
14:58:8,500,68,0.0
14:58:9,501,67,0.0
14:58:10,498,67,0.0
14:58:11,500,66,0.0
14:58:12,497,66,0.0
14:58:13,498,65,0.0
14:58:14,498,64,0.0
14:58:15,498,63,0.0
14:58:16,498,62,0.0
14:58:17,501,61,0.0
14:58:18,500,60,0.0
14:58:19,498,60,0.0
14:58:20,499,59,0.0
14:58:21,501,59,0.0
14:58:22,500,59,0.0
14:58:23,500,59,0.0
14:58:24,498,59,0.0
14:58:25,495,59,0.0
14:58:26,500,59,30.0
14:58:28,502,59,30.0
14:58:29,500,59,26.666666666666668
14:58:30,500,59,26.666666666666668
14:58:31,496,58,30.0
14:58:32,497,58,33.33333333333333
14:58:33,503,58,30.0
14:58:34,499,58,30.0
14:58:35,500,58,30.0
14:58:36,507,58,30.0
14:58:37,509,58,26.666666666666668
14:58:38,514,58,26.666666666666668
14:58:39,511,57,26.666666666666668
14:58:40,503,57,26.666666666666668
14:58:41,499,58,26.666666666666668
14:58:42,502,58,26.666666666666668
14:58:43,560,57,30.0
14:58:44,538,57,30.0
14:58:45,503,57,30.0
14:58:46,501,56,30.0
14:58:47,498,56,30.0
14:58:48,499,56,30.0
14:58:49,497,57,30.0
14:58:50,499,57,26.666666666666668
14:58:51,498,57,26.666666666666668
14:58:52,501,57,26.666666666666668
14:58:53,500,57,26.666666666666668
14:58:54,500,58,30.0
14:58:55,499,58,30.0
14:58:56,501,58,30.0
14:58:57,502,58,26.666666666666668
14:58:58,503,58,20.0
14:58:59,500,58,20.0
14:59:0,499,58,20.0
14:59:1,498,58,16.666666666666664
14:59:2,498,58,16.666666666666664
14:59:3,498,58,16.666666666666664
14:59:4,500,58,16.666666666666664
14:59:5,497,58,13.333333333333334
14:59:6,494,58,13.333333333333334
14:59:7,495,58,13.333333333333334
14:59:8,498,58,13.333333333333334
14:59:9,499,59,13.333333333333334
14:59:10,501,60,13.333333333333334
14:59:11,500,59,13.333333333333334
14:59:12,502,60,16.666666666666664
14:59:13,501,60,13.333333333333334
14:59:14,501,60,13.333333333333334
14:59:15,500,61,16.666666666666664
14:59:16,503,61,20.0
14:59:17,502,61,23.333333333333332
14:59:18,502,61,23.333333333333332
14:59:19,501,61,23.333333333333332
14:59:20,502,61,23.333333333333332
14:59:21,502,61,23.333333333333332
14:59:22,502,61,23.333333333333332
14:59:23,501,61,20.0
14:59:24,499,60,20.0
14:59:25,499,60,20.0
14:59:26,506,60,20.0
14:59:27,539,61,20.0
14:59:28,542,61,20.0
14:59:29,554,61,23.333333333333332
14:59:30,554,61,20.0
14:59:31,552,61,20.0
14:59:32,565,61,16.666666666666664
14:59:33,550,61,16.666666666666664
14:59:34,500,61,16.666666666666664
14:59:35,510,62,16.666666666666664
14:59:36,502,64,20.0
14:59:37,503,68,23.333333333333332
14:59:38,509,69,26.666666666666668
14:59:39,509,69,30.0
14:59:40,508,69,30.0
14:59:41,512,69,33.33333333333333
14:59:42,512,68,30.0
14:59:43,506,68,30.0
14:59:44,504,67,30.0
14:59:45,505,65,26.666666666666668
14:59:46,502,63,23.333333333333332
14:59:47,497,61,20.0
14:59:48,499,61,20.0
14:59:49,499,61,20.0
14:59:50,500,61,20.0
14:59:51,500,62,20.0
14:59:52,537,63,20.0
14:59:53,498,64,23.333333333333332
14:59:54,495,65,23.333333333333332
14:59:55,507,65,26.666666666666668
