Time,Signal,BPM,Emotion
14:10:3,493,54,26.666666666666668
14:10:4,488,55,26.666666666666668
14:10:5,489,55,23.333333333333332
14:10:7,492,55,20.0
14:10:8,491,55,16.666666666666664
14:10:9,500,55,13.333333333333334
14:10:10,478,54,10.0
14:10:11,528,54,10.0
14:10:12,496,53,10.0
14:10:13,491,53,10.0
14:10:14,498,52,10.0
14:10:15,481,52,10.0
14:10:16,513,51,6.666666666666667
14:10:17,465,51,3.3333333333333335
14:10:18,662,51,3.3333333333333335
14:10:19,496,51,3.3333333333333335
14:10:20,492,51,3.3333333333333335
14:10:21,494,51,6.666666666666667
14:10:22,483,51,3.3333333333333335
14:10:23,518,51,3.3333333333333335
14:10:24,530,51,3.3333333333333335
14:10:25,568,51,3.3333333333333335
14:10:26,578,51,3.3333333333333335
14:10:27,657,53,6.666666666666667
14:10:28,494,53,6.666666666666667
14:10:29,494,53,10.0
14:10:30,494,53,13.333333333333334
14:10:31,497,54,13.333333333333334
14:10:32,496,55,16.666666666666664
14:10:33,498,55,20.0
14:10:34,499,57,20.0
14:10:35,501,58,23.333333333333332
14:10:36,536,60,26.666666666666668
14:10:37,506,60,30.0
14:10:38,511,62,30.0
14:10:39,501,64,30.0
14:10:40,503,64,30.0
14:10:41,501,65,33.33333333333333
14:10:42,500,65,36.666666666666664
14:10:43,497,63,36.666666666666664
14:10:44,517,62,40.0
14:10:45,497,61,40.0
14:10:46,520,60,40.0
14:10:47,583,59,40.0
14:10:48,597,58,43.333333333333336
14:10:49,508,58,43.333333333333336
14:10:50,497,56,43.333333333333336
14:10:51,498,55,43.333333333333336
14:10:52,496,55,43.333333333333336
14:10:53,494,55,43.333333333333336
14:10:54,495,55,40.0
14:10:55,498,56,40.0
14:10:56,497,56,40.0
14:10:57,499,57,40.0
14:10:58,499,57,40.0
14:10:59,499,57,36.666666666666664
14:11:0,486,57,33.33333333333333
14:11:1,491,57,33.33333333333333
14:11:2,492,58,33.33333333333333
14:11:3,496,59,33.33333333333333
14:11:4,495,60,30.0
14:11:5,552,61,33.33333333333333
14:11:6,526,62,30.0
14:11:7,508,64,26.666666666666668
14:11:8,501,65,23.333333333333332
14:11:9,510,65,23.333333333333332
14:11:10,503,65,26.666666666666668
14:11:11,531,63,26.666666666666668
14:11:12,583,62,23.333333333333332
14:11:13,506,62,23.333333333333332
14:11:14,499,60,20.0
14:11:15,499,59,20.0
14:11:16,497,58,16.666666666666664
14:11:17,501,57,16.666666666666664
14:11:18,497,56,16.666666666666664
14:11:19,609,58,20.0
14:11:20,544,59,20.0
14:11:21,510,60,20.0
14:11:22,489,62,23.333333333333332
14:11:23,495,65,26.666666666666668
14:11:24,552,68,26.666666666666668
14:11:25,537,69,26.666666666666668
14:11:26,522,69,30.0
14:11:27,499,68,30.0
14:11:28,502,68,33.33333333333333
14:11:29,501,67,33.33333333333333
14:11:30,501,66,36.666666666666664
14:11:31,515,65,40.0
14:11:32,505,64,36.666666666666664
14:11:33,499,64,36.666666666666664
14:11:34,500,64,33.33333333333333
14:11:35,546,66,36.666666666666664
14:11:36,507,67,33.33333333333333
14:11:37,513,67,33.33333333333333
14:11:38,499,68,36.666666666666664
14:11:39,498,68,36.666666666666664
14:11:40,505,67,40.0
14:11:41,518,65,40.0
14:11:42,519,65,40.0
14:11:43,522,63,43.333333333333336
14:11:44,510,62,43.333333333333336
14:11:46,499,61,43.333333333333336
14:11:47,513,59,43.333333333333336
14:11:48,485,58,43.333333333333336
14:11:49,502,58,43.333333333333336
14:11:50,604,58,40.0
14:11:51,580,58,40.0
14:11:52,497,58,40.0
14:11:53,496,57,36.666666666666664
14:11:54,497,56,33.33333333333333
14:11:55,501,56,33.33333333333333
14:11:56,500,56,36.666666666666664
14:11:57,496,56,33.33333333333333
14:11:58,487,55,33.33333333333333
14:11:59,485,55,30.0
14:12:0,496,55,30.0
14:12:1,513,56,26.666666666666668
14:12:2,512,56,23.333333333333332
14:12:3,507,57,26.666666666666668
14:12:4,505,57,30.0
14:12:5,508,57,30.0
14:12:6,505,57,30.0
14:12:7,502,58,30.0
14:12:8,507,58,30.0
14:12:9,501,59,30.0
14:12:10,498,60,33.33333333333333
14:12:11,497,62,33.33333333333333
14:12:12,502,62,30.0
