Time,Signal,BPM,Emotion,,,,,,
13:35:54,484,64,43.33333333,497,72,46.66666667,,,
13:35:55,488,64,43.33333333,613,72,50,,,
13:35:56,482,63,40,464,71,53.33333333,,,
13:35:57,475,63,36.66666667,507,70,53.33333333,,,
13:35:58,454,62,36.66666667,501,69,56.66666667,,,
13:35:59,464,61,33.33333333,492,70,56.66666667,,,
13:36:00,490,61,30,616,71,60,,,
13:36:01,487,62,30,559,70,60,,,
13:36:02,484,62,30,483,70,63.33333333,,,
13:36:03,543,63,30,499,69,63.33333333,,,
13:36:04,680,63,26.66666667,514,68,63.33333333,,,
13:36:05,446,64,23.33333333,517,67,60,,,
13:36:06,515,65,23.33333333,509,67,60,,,
13:36:07,485,65,20,495,66,56.66666667,,,
13:36:08,462,65,20,485,65,56.66666667,,,
13:36:09,485,65,20,486,64,53.33333333,,,
13:36:10,481,65,20,485,63,53.33333333,,,
13:36:11,479,65,20,495,63,50,,,
13:36:12,623,66,20,498,62,46.66666667,,,
13:36:13,724,66,20,496,62,43.33333333,,,
13:36:14,441,66,20,495,63,40,,,
13:36:15,497,66,16.66666667,495,63,36.66666667,,,
13:36:16,484,66,16.66666667,500,63,36.66666667,,,
13:36:17,449,66,16.66666667,524,63,33.33333333,,,
13:36:18,482,66,13.33333333,561,63,30,,,
13:36:19,480,66,10,576,63,26.66666667,,,
13:36:20,480,66,6.666666667,528,63,23.33333333,,,
13:36:21,776,67,6.666666667,489,63,20,,,
13:36:22,446,67,6.666666667,512,63,20,,,
13:36:23,487,67,6.666666667,496,64,16.66666667,,,
13:36:24,496,67,6.666666667,497,65,16.66666667,,,
13:36:25,451,67,6.666666667,556,67,16.66666667,,,
13:36:26,468,67,6.666666667,523,67,13.33333333,,,
13:36:27,487,67,6.666666667,504,67,16.66666667,,,
13:36:28,480,66,6.666666667,499,67,16.66666667,,,
13:36:29,481,66,6.666666667,501,67,16.66666667,,,
13:36:30,665,66,3.333333333,507,66,13.33333333,,,
13:36:31,462,66,3.333333333,515,67,13.33333333,,,
13:36:32,484,66,3.333333333,502,66,13.33333333,,,
13:36:33,501,66,3.333333333,498,65,13.33333333,,,
13:36:34,461,66,3.333333333,501,64,13.33333333,,,
13:36:35,483,67,3.333333333,504,64,13.33333333,,,
13:36:36,482,67,6.666666667,497,64,13.33333333,,,
13:36:37,597,68,6.666666667,499,64,13.33333333,,,
13:36:38,477,69,6.666666667,513,64,13.33333333,,,
13:36:39,490,69,6.666666667,532,64,13.33333333,,,
13:36:40,466,69,6.666666667,559,64,13.33333333,,,
13:36:41,469,68,6.666666667,537,64,13.33333333,,,
13:36:42,476,68,6.666666667,505,64,13.33333333,,,
13:36:43,483,68,6.666666667,504,64,13.33333333,,,
13:36:44,485,67,6.666666667,520,64,16.66666667,,,
13:36:46,667,67,6.666666667,494,64,16.66666667,,,
13:36:47,502,68,10,495,64,16.66666667,,,
13:36:48,469,68,13.33333333,497,65,16.66666667,,,
13:36:49,483,68,13.33333333,497,64,16.66666667,,,
13:36:50,488,68,16.66666667,497,65,20,,,
13:36:51,486,68,16.66666667,497,64,20,,,
13:36:52,490,68,16.66666667,497,64,20,,,
13:36:53,516,69,13.33333333,501,64,20,,,
13:36:54,518,70,16.66666667,529,64,20,,,
13:36:55,463,70,16.66666667,576,63,20,,,
13:36:56,489,69,16.66666667,518,63,16.66666667,,,
13:36:57,594,70,16.66666667,491,63,16.66666667,,,
13:36:58,462,71,16.66666667,506,63,13.33333333,,,
13:36:59,496,71,16.66666667,509,63,10,,,
13:37:00,466,72,16.66666667,499,63,10,,,
13:37:01,486,71,16.66666667,496,63,10,,,
13:37:02,490,71,16.66666667,491,63,10,,,
13:37:03,488,70,16.66666667,487,63,6.666666667,,,
13:37:04,487,69,16.66666667,492,63,6.666666667,,,
13:37:05,491,68,16.66666667,495,63,6.666666667,,,
13:37:06,579,66,16.66666667,497,63,6.666666667,,,
13:37:07,730,65,13.33333333,493,63,6.666666667,,,
13:37:08,580,64,13.33333333,497,62,6.666666667,,,
13:37:09,445,64,13.33333333,495,62,6.666666667,,,
13:37:10,430,63,13.33333333,505,63,10,,,
13:37:11,525,64,13.33333333,568,63,10,,,
13:37:12,474,64,16.66666667,574,63,10,,,
13:37:13,454,64,16.66666667,532,63,10,,,
13:37:14,471,64,16.66666667,486,63,13.33333333,,,
13:37:15,475,64,16.66666667,497,63,10,,,
13:37:16,488,64,16.66666667,516,64,10,,,
13:37:17,491,64,13.33333333,490,64,10,,,
13:37:18,484,63,10,497,65,13.33333333,,,
13:37:19,487,63,10,498,65,13.33333333,,,
13:37:20,692,64,6.666666667,499,65,10,,,
13:37:21,444,64,6.666666667,505,65,10,,,
13:37:22,501,65,6.666666667,562,65,10,,,
13:37:23,466,65,6.666666667,605,65,10,,,
13:37:24,433,65,6.666666667,559,65,10,,,
13:37:25,463,66,6.666666667,484,65,10,,,
13:37:26,466,66,6.666666667,482,66,13.33333333,,,
13:37:27,483,66,6.666666667,460,70,16.66666667,,,
13:37:28,532,67,6.666666667,498,70,20,,,
13:37:29,720,67,6.666666667,496,70,20,,,
13:37:30,485,66,6.666666667,500,70,20,,,
13:37:31,406,66,6.666666667,505,70,20,,,
13:37:32,515,66,6.666666667,514,70,20,,,
13:37:33,458,66,10,524,70,20,,,
13:37:34,456,66,10,551,70,20,,,
13:37:35,480,66,10,580,61,26.66666667,,,
13:37:36,485,65,10,576,61,26.66666667,,,
13:37:37,481,65,10,529,61,26.66666667,,,
13:37:38,479,65,10,477,61,26.66666667,,,
13:37:39,513,65,10,487,62,26.66666667,,,
13:37:40,745,65,10,518,62,26.66666667,,,
13:37:41,434,65,10,517,62,26.66666667,,,
13:37:42,517,65,10,496,62,26.66666667,,,
13:37:43,444,66,10,482,62,26.66666667,,,
13:37:44,698,69,10,495,63,26.66666667,,,
13:37:45,418,70,13.33333333,495,64,23.33333333,,,
13:37:46,475,71,13.33333333,495,64,23.33333333,,,
13:37:47,485,72,13.33333333,528,65,23.33333333,,,
13:37:48,661,74,13.33333333,620,64,23.33333333,,,
13:37:49,527,74,16.66666667,586,65,23.33333333,,,
13:37:50,514,74,16.66666667,468,65,23.33333333,,,
13:37:51,474,75,20,463,65,23.33333333,,,
13:37:52,400,76,23.33333333,540,65,23.33333333,,,
13:37:53,467,77,23.33333333,480,65,20,,,
13:37:54,654,78,20,504,66,20,,,
13:37:55,511,79,20,442,69,20,,,
13:37:56,553,81,20,470,70,23.33333333,,,
13:37:57,488,85,20,472,69,26.66666667,,,
13:37:58,466,84,20,482,69,30,,,
13:37:59,488,82,23.33333333,512,67,30,,,
13:38:00,489,80,26.66666667,490,66,33.33333333,,,
13:38:01,614,77,26.66666667,545,65,30,,,
13:38:02,593,75,26.66666667,624,63,30,,,
13:38:03,461,73,23.33333333,544,63,30,,,
13:38:04,485,72,23.33333333,615,60,26.66666667,,,
13:38:05,500,72,23.33333333,613,59,26.66666667,,,
13:38:06,583,71,26.66666667,461,59,23.33333333,,,
13:38:07,463,71,30,469,60,26.66666667,,,
13:38:08,515,71,30,609,64,30,,,
13:38:09,521,70,33.33333333,473,67,30,,,
13:38:10,489,69,36.66666667,512,68,30,,,
13:38:11,472,69,36.66666667,479,69,33.33333333,,,
13:38:12,473,68,33.33333333,488,71,33.33333333,,,
13:38:13,488,68,33.33333333,494,71,33.33333333,,,
13:38:14,491,66,33.33333333,498,71,33.33333333,,,
13:38:15,688,66,30,504,71,33.33333333,,,
13:38:16,506,67,33.33333333,650,68,33.33333333,,,
13:38:17,469,68,36.66666667,628,67,33.33333333,,,
13:38:18,489,69,36.66666667,442,66,33.33333333,,,
13:38:19,486,69,36.66666667,470,65,33.33333333,,,
13:38:20,507,69,36.66666667,533,65,30,,,
13:38:21,638,69,33.33333333,485,65,30,,,
13:38:22,687,69,30,469,65,30,,,
13:38:23,469,68,33.33333333,477,65,30,,,
13:38:24,519,66,33.33333333,488,64,30,,,
13:38:25,469,65,33.33333333,494,64,30,,,
13:38:26,478,65,33.33333333,493,64,30,,,
13:38:27,490,65,33.33333333,489,64,30,,,
13:38:28,489,66,30,686,65,26.66666667,,,
13:38:29,653,67,26.66666667,517,65,23.33333333,,,
13:38:30,496,68,26.66666667,421,65,23.33333333,,,
13:38:31,474,69,30,493,65,20,,,
13:38:32,489,70,30,522,65,20,,,
13:38:33,489,70,33.33333333,517,64,16.66666667,,,
13:38:34,497,69,36.66666667,481,64,16.66666667,,,
13:38:35,589,69,33.33333333,464,64,13.33333333,,,
13:38:36,529,68,30,481,64,13.33333333,,,
13:38:37,475,68,30,491,64,10,,,
13:38:38,515,68,26.66666667,495,64,6.666666667,,,
13:38:39,485,69,23.33333333,491,64,6.666666667,,,
13:38:40,624,68,26.66666667,494,64,6.666666667,,,
13:38:41,512,69,30,671,64,3.333333333,,,
13:38:42,507,70,30,674,64,3.333333333,,,
13:38:43,478,70,33.33333333,467,64,6.666666667,,,
13:38:44,488,71,33.33333333,529,65,6.666666667,,,
13:38:45,494,70,33.33333333,468,66,10,,,
13:38:46,489,70,30,491,66,10,,,
13:38:47,489,70,30,490,66,10,,,
13:38:48,530,68,26.66666667,490,66,10,,,
13:38:50,592,67,26.66666667,489,66,10,,,
13:38:51,461,66,26.66666667,522,66,13.33333333,,,
13:38:52,497,66,26.66666667,605,66,13.33333333,,,
13:38:53,500,65,26.66666667,544,66,13.33333333,,,
13:38:54,481,66,23.33333333,477,65,16.66666667,,,
13:38:55,491,66,23.33333333,487,66,16.66666667,,,
13:38:56,489,66,23.33333333,537,67,20,,,
13:38:57,490,66,23.33333333,493,69,23.33333333,,,
13:38:58,512,66,23.33333333,492,69,23.33333333,,,
13:38:59,572,66,23.33333333,565,67,26.66666667,,,
13:39:00,476,66,26.66666667,529,67,26.66666667,,,
13:39:01,477,68,26.66666667,494,66,30,,,
13:39:02,492,68,26.66666667,493,65,30,,,
13:39:03,495,67,26.66666667,496,64,30,,,
13:39:04,495,67,26.66666667,501,64,30,,,
13:39:05,493,66,23.33333333,615,62,33.33333333,,,
13:39:06,495,66,23.33333333,494,61,36.66666667,,,
13:39:07,615,67,23.33333333,482,61,40,,,
13:39:08,647,66,23.33333333,494,62,40,,,
13:39:09,533,65,23.33333333,511,64,40,,,
13:39:10,461,64,23.33333333,521,68,40,,,
13:39:11,490,64,20,474,69,40,,,
13:39:12,491,65,20,489,71,40,,,
13:39:13,491,66,20,481,71,40,,,
13:39:14,549,67,16.66666667,489,71,40,,,
13:39:15,576,67,16.66666667,495,70,40,,,
13:39:16,454,68,13.33333333,496,68,40,,,
13:39:17,501,68,13.33333333,498,68,36.66666667,,,
13:39:18,503,68,13.33333333,497,67,36.66666667,,,
13:39:19,477,69,13.33333333,502,66,36.66666667,,,
13:39:20,494,68,13.33333333,630,65,36.66666667,,,
13:39:21,464,69,13.33333333,533,64,36.66666667,,,
13:39:22,509,69,16.66666667,488,64,33.33333333,,,
13:39:23,505,69,20,472,65,33.33333333,,,
13:39:24,448,69,23.33333333,491,66,36.66666667,,,
13:39:25,494,70,26.66666667,568,68,33.33333333,,,
13:39:26,424,73,26.66666667,495,69,33.33333333,,,
13:39:27,476,73,30,483,71,33.33333333,,,
13:39:28,483,74,30,582,74,30,,,
13:39:29,673,73,30,565,74,26.66666667,,,
13:39:30,508,74,26.66666667,572,72,26.66666667,,,
13:39:31,473,76,30,564,71,26.66666667,,,
13:39:32,482,76,26.66666667,572,70,30,,,
13:39:33,566,75,30,489,70,30,,,
13:39:34,442,75,26.66666667,493,70,33.33333333,,,
13:39:35,464,75,30,489,68,30,,,
13:39:36,495,75,30,499,67,30,,,
13:39:37,611,75,33.33333333,624,66,26.66666667,,,
13:39:38,502,74,36.66666667,511,68,30,,,
13:39:39,466,73,36.66666667,491,69,30,,,
13:39:40,486,73,40,478,70,33.33333333,,,
13:39:41,490,74,40,496,70,33.33333333,,,
13:39:42,629,72,36.66666667,495,69,33.33333333,,,
13:39:43,584,71,40,625,69,33.33333333,,,
13:39:44,467,71,40,554,68,30,,,
13:39:45,454,71,43.33333333,452,67,30,,,
13:39:46,488,71,46.66666667,523,66,30,,,
13:39:47,663,71,46.66666667,473,66,30,,,
13:39:48,531,70,50,494,67,30,,,
13:39:49,435,69,50,578,68,33.33333333,,,
13:39:50,456,69,53.33333333,646,68,36.66666667,,,
13:39:51,517,68,53.33333333,627,67,40,,,
13:39:52,525,68,50,551,67,40,,,
13:39:53,462,68,46.66666667,,,,,,
13:39:54,472,67,43.33333333,,,,,,
13:39:55,486,65,40,,,,,,
13:39:56,489,65,40,,,,,,
13:39:57,488,64,36.66666667,,,,,,
13:39:58,489,63,36.66666667,,,,,,
13:39:59,486,64,36.66666667,,,,,,
13:40:00,488,63,36.66666667,,,,,,
13:40:01,570,63,33.33333333,,,,,,
13:40:02,698,63,33.33333333,,,,,,
13:40:03,697,63,30,,,,,,
13:40:04,621,62,30,,,,,,
13:40:05,580,62,26.66666667,,,,,,
13:40:06,455,62,26.66666667,,,,,,
13:40:07,440,62,23.33333333,,,,,,
13:40:08,479,62,20,,,,,,
13:40:09,518,62,20,,,,,,
13:40:10,480,63,16.66666667,,,,,,
13:40:11,473,63,16.66666667,,,,,,
13:40:12,483,63,16.66666667,,,,,,
13:40:13,490,63,13.33333333,,,,,,
13:40:14,485,64,13.33333333,,,,,,
13:40:15,489,64,10,,,,,,
13:40:16,487,64,6.666666667,,,,,,
13:40:17,510,64,6.666666667,,,,,,
13:40:18,690,64,3.333333333,,,,,,
13:40:19,626,64,3.333333333,,,,,,
13:40:20,597,63,0,,,,,,
13:40:21,507,63,0,,,,,,
13:40:22,461,63,0,,,,,,
13:40:23,504,63,0,,,,,,
