Time,Signal,BPM,Emotion
13:2:1,500,77,23.333333333333332
13:2:2,498,77,23.333333333333332
13:2:3,578,76,26.666666666666668
13:2:4,490,76,30.0
13:2:5,495,76,30.0
13:2:6,497,76,30.0
13:2:7,578,76,30.0
13:2:8,506,74,33.33333333333333
13:2:9,486,73,33.33333333333333
13:2:10,500,73,33.33333333333333
13:2:11,538,73,33.33333333333333
13:2:13,469,74,33.33333333333333
13:2:14,519,74,33.33333333333333
13:2:15,490,74,33.33333333333333
13:2:16,498,73,33.33333333333333
13:2:17,554,73,30.0
13:2:18,515,73,26.666666666666668
13:2:19,476,73,23.333333333333332
13:2:20,502,73,23.333333333333332
13:2:21,606,73,23.333333333333332
13:2:22,466,73,23.333333333333332
13:2:23,483,74,23.333333333333332
13:2:24,449,77,23.333333333333332
13:2:25,486,79,23.333333333333332
13:2:26,489,79,20.0
13:2:27,496,78,23.333333333333332
13:2:28,600,77,26.666666666666668
13:2:29,507,76,26.666666666666668
13:2:30,472,74,26.666666666666668
13:2:31,521,73,26.666666666666668
13:2:32,484,72,23.333333333333332
13:2:33,503,70,26.666666666666668
13:2:34,582,68,23.333333333333332
13:2:35,460,69,20.0
13:2:36,521,70,20.0
13:2:37,479,70,20.0
13:2:38,500,70,20.0
13:2:39,498,71,16.666666666666664
13:2:40,499,71,16.666666666666664
13:2:41,510,72,16.666666666666664
13:2:42,497,73,16.666666666666664
13:2:43,460,74,16.666666666666664
13:2:44,480,75,16.666666666666664
13:2:45,485,76,16.666666666666664
13:2:46,608,77,16.666666666666664
13:2:47,508,78,16.666666666666664
13:2:48,472,78,16.666666666666664
13:2:49,492,77,20.0
13:2:50,567,76,23.333333333333332
13:2:51,519,76,26.666666666666668
13:2:52,578,78,30.0
13:2:53,504,80,30.0
13:2:54,580,82,26.666666666666668
13:2:55,502,83,23.333333333333332
13:2:56,492,84,26.666666666666668
13:2:57,546,86,23.333333333333332
13:2:58,500,86,23.333333333333332
13:2:59,500,85,23.333333333333332
13:3:0,524,82,23.333333333333332
13:3:1,507,81,26.666666666666668
13:3:2,581,82,30.0
13:3:3,519,83,30.0
13:3:4,493,82,30.0
13:3:5,501,81,33.33333333333333
13:3:6,488,79,33.33333333333333
13:3:7,485,80,33.33333333333333
13:3:8,589,81,36.666666666666664
13:3:9,516,80,36.666666666666664
13:3:10,484,78,40.0
13:3:11,491,77,43.333333333333336
13:3:12,502,75,43.333333333333336
13:3:13,598,76,43.333333333333336
13:3:14,520,76,46.666666666666664
13:3:15,481,75,46.666666666666664
13:3:16,496,74,46.666666666666664
13:3:17,494,72,46.666666666666664
13:3:18,617,71,50.0
13:3:19,462,71,46.666666666666664
13:3:20,511,71,43.333333333333336
13:3:21,493,71,40.0
13:3:22,494,70,36.666666666666664
13:3:23,499,69,36.666666666666664
13:3:24,499,68,36.666666666666664
13:3:25,539,68,36.666666666666664
13:3:26,508,69,33.33333333333333
13:3:27,508,69,33.33333333333333
13:3:28,476,68,33.33333333333333
13:3:29,497,68,33.33333333333333
13:3:30,511,68,33.33333333333333
13:3:31,576,69,30.0
13:3:32,490,71,30.0
13:3:33,502,72,30.0
