Time,Emotion,Temperature,Humidity,discomfort
2:0:50,30.000000,22.600000,79.000000,70.98446
2:0:51,26.666667,22.500000,79.000000,70.82525
2:0:52,0.000000,22.500000,79.000000,70.82525
2:0:53,23.333333,22.600000,79.000000,70.98446
2:0:54,26.666667,22.600000,79.000000,70.98446
2:0:55,30.000000,22.500000,79.000000,70.82525
2:0:56,33.333333,22.500000,79.000000,70.82525
2:0:57,30.000000,22.500000,79.000000,70.82525
2:0:58,33.333333,22.500000,79.000000,70.82525
2:0:59,33.333333,22.500000,79.000000,70.82525
2:1:0,33.333333,22.600000,78.000000,70.90372
2:1:1,30.000000,22.600000,78.000000,70.90372
2:1:2,30.000000,22.500000,79.000000,70.82525
2:1:3,33.333333,22.500000,79.000000,70.82525
2:1:4,33.333333,22.500000,79.000000,70.82525
2:1:5,33.333333,22.500000,79.000000,70.82525
2:1:6,36.666667,22.500000,79.000000,70.82525
2:1:7,36.666667,22.500000,79.000000,70.82525
2:1:8,36.666667,22.500000,79.000000,70.82525
2:1:9,36.666667,22.500000,79.000000,70.82525
2:1:10,40.000000,22.500000,79.000000,70.82525
2:1:11,40.000000,22.500000,78.000000,70.7455
2:1:12,40.000000,22.500000,78.000000,70.7455
2:1:13,40.000000,22.500000,80.000000,70.905
2:1:14,40.000000,22.500000,80.000000,70.905
2:1:15,40.000000,22.500000,80.000000,70.905
2:1:16,40.000000,22.500000,80.000000,70.905
2:1:17,36.666667,22.400000,81.000000,70.82356
2:1:18,33.333333,22.400000,81.000000,70.82356
2:1:19,33.333333,22.400000,81.000000,70.82356
2:1:20,33.333333,22.400000,81.000000,70.82356
2:1:21,33.333333,22.400000,81.000000,70.82356
2:1:22,36.666667,22.500000,79.000000,70.82525
2:1:23,36.666667,22.500000,79.000000,70.82525
2:1:24,36.666667,22.500000,79.000000,70.82525
2:1:25,33.333333,22.400000,81.000000,70.82356
2:1:26,30.000000,22.400000,81.000000,70.82356
2:1:27,30.000000,22.500000,79.000000,70.82525
2:1:28,30.000000,22.500000,79.000000,70.82525
2:1:29,26.666667,22.500000,79.000000,70.82525
2:1:30,26.666667,22.400000,81.000000,70.82356
2:1:31,26.666667,22.400000,81.000000,70.82356
2:1:32,23.333333,22.400000,79.000000,70.66604
2:1:33,20.000000,22.400000,79.000000,70.66604
2:1:34,20.000000,22.400000,81.000000,70.82356
2:1:35,20.000000,22.400000,81.000000,70.82356
2:1:36,20.000000,22.400000,80.000000,70.7448
2:1:37,20.000000,22.400000,80.000000,70.7448
2:1:38,20.000000,22.400000,80.000000,70.7448
2:1:39,23.333333,22.400000,80.000000,70.7448
2:1:40,20.000000,22.400000,80.000000,70.7448
2:1:41,0.000000,22.400000,79.000000,70.66604
2:1:42,23.333333,22.400000,79.000000,70.66604
2:1:43,26.666667,22.400000,79.000000,70.66604
2:1:44,26.666667,22.400000,80.000000,70.7448
2:1:45,26.666667,22.400000,80.000000,70.7448
2:1:46,0.000000,22.400000,79.000000,70.66604
2:1:47,26.666667,22.400000,79.000000,70.66604
2:1:48,26.666667,22.400000,79.000000,70.66604
2:1:49,30.000000,22.400000,80.000000,70.7448
2:1:50,33.333333,22.400000,80.000000,70.7448
2:1:51,33.333333,22.299999,78.000000,70.42906
2:1:52,36.666667,22.299999,78.000000,70.42906
2:1:53,40.000000,22.299999,78.000000,70.42906
2:1:54,36.666667,22.400000,80.000000,70.7448
2:1:55,36.666667,22.400000,80.000000,70.7448
2:1:56,36.666667,22.299999,78.000000,70.42906
2:1:57,36.666667,22.299999,78.000000,70.42906
2:1:58,36.666667,22.400000,80.000000,70.7448
2:1:59,0.000000,22.400000,80.000000,70.7448
2:2:0,36.666667,22.299999,80.000000,70.584595
2:2:1,33.333333,22.299999,80.000000,70.584595
2:2:2,33.333333,22.400000,80.000000,70.7448
2:2:3,33.333333,22.400000,80.000000,70.7448
2:2:4,33.333333,22.400000,80.000000,70.7448
2:2:5,33.333333,22.299999,80.000000,70.584595
2:2:6,36.666667,22.299999,80.000000,70.584595
2:2:7,40.000000,22.299999,78.000000,70.42906
2:2:8,43.333333,22.299999,78.000000,70.42906
2:2:9,40.000000,22.299999,80.000000,70.584595
2:2:10,36.666667,22.299999,80.000000,70.584595
2:2:11,36.666667,22.299999,80.000000,70.584595
2:2:12,33.333333,22.299999,80.000000,70.584595
2:2:13,33.333333,22.400000,80.000000,70.7448
2:2:14,33.333333,22.400000,80.000000,70.7448
2:2:15,33.333333,22.400000,80.000000,70.7448
2:2:16,33.333333,22.200001,80.000000,70.4244
2:2:17,33.333333,22.200001,80.000000,70.4244
2:2:18,33.333333,22.299999,78.000000,70.42906
2:2:19,33.333333,22.299999,78.000000,70.42906
2:2:20,33.333333,22.299999,78.000000,70.42906
2:2:21,30.000000,22.299999,80.000000,70.584595
2:2:22,33.333333,22.299999,80.000000,70.584595
2:2:23,30.000000,22.299999,80.000000,70.584595
2:2:24,30.000000,22.299999,78.000000,70.42906
2:2:25,30.000000,22.299999,78.000000,70.42906
2:2:26,33.333333,22.299999,79.000000,70.50683
2:2:27,30.000000,22.299999,79.000000,70.50683
2:2:28,0.000000,22.299999,79.000000,70.50683
2:2:29,33.333333,22.299999,81.000000,70.66237
2:2:30,33.333333,22.299999,81.000000,70.66237
2:2:31,33.333333,22.299999,79.000000,70.50683
2:2:32,33.333333,22.299999,79.000000,70.50683
2:2:33,33.333333,22.299999,79.000000,70.50683
2:2:34,33.333333,22.299999,81.000000,70.66237
2:2:35,33.333333,22.299999,81.000000,70.66237
2:2:36,33.333333,22.299999,81.000000,70.66237
2:2:37,33.333333,22.299999,79.000000,70.50683
2:2:38,0.000000,22.299999,79.000000,70.50683
2:2:39,30.000000,22.200001,79.000000,70.34762
2:2:40,26.666667,22.200001,79.000000,70.34762
2:2:41,30.000000,22.299999,81.000000,70.66237
2:2:42,33.333333,22.299999,81.000000,70.66237
2:2:43,33.333333,22.299999,81.000000,70.66237
2:2:44,33.333333,22.299999,81.000000,70.66237
2:2:45,33.333333,22.299999,81.000000,70.66237
2:2:46,30.000000,22.299999,79.000000,70.50683
2:2:47,0.000000,22.299999,79.000000,70.50683
2:2:48,26.666667,22.299999,79.000000,70.50683
2:2:49,26.666667,22.200001,81.000000,70.50118
2:2:50,26.666667,22.200001,81.000000,70.50118
2:2:51,30.000000,22.200001,81.000000,70.50118
2:2:52,33.333333,22.200001,79.000000,70.34762
2:2:53,30.000000,22.200001,79.000000,70.34762
2:2:54,30.000000,22.200001,79.000000,70.34762
2:2:55,26.666667,22.200001,79.000000,70.34762
2:2:56,30.000000,22.200001,79.000000,70.34762
2:2:57,30.000000,22.200001,79.000000,70.34762
2:2:58,30.000000,22.200001,79.000000,70.34762
2:2:59,26.666667,22.200001,81.000000,70.50118
2:3:0,30.000000,22.200001,81.000000,70.50118
2:3:1,0.000000,22.200001,81.000000,70.50118
2:3:2,26.666667,22.200001,81.000000,70.50118
2:3:3,26.666667,22.200001,81.000000,70.50118
2:3:4,26.666667,22.200001,81.000000,70.50118
2:3:5,26.666667,22.200001,81.000000,70.50118
2:3:6,26.666667,22.200001,81.000000,70.50118
2:3:7,26.666667,22.200001,81.000000,70.50118
2:3:8,26.666667,22.200001,79.000000,70.34762
2:3:9,26.666667,22.200001,79.000000,70.34762
2:3:10,26.666667,22.200001,79.000000,70.34762
2:3:11,26.666667,22.200001,81.000000,70.50118
2:3:12,0.000000,22.200001,81.000000,70.50118
2:3:13,26.666667,22.200001,79.000000,70.34762
2:3:14,23.333333,22.200001,79.000000,70.34762
2:3:15,20.000000,22.200001,81.000000,70.50118
2:3:16,20.000000,22.200001,81.000000,70.50118
2:3:17,20.000000,22.200001,81.000000,70.50118
2:3:18,20.000000,22.200001,81.000000,70.50118
2:3:19,20.000000,22.200001,81.000000,70.50118
2:3:20,20.000000,22.200001,81.000000,70.50118
2:3:21,0.000000,22.200001,81.000000,70.50118
2:3:22,20.000000,22.200001,81.000000,70.50118
2:3:23,20.000000,22.200001,81.000000,70.50118
2:3:24,20.000000,22.200001,81.000000,70.50118
2:3:25,16.666667,22.200001,81.000000,70.50118
2:3:26,16.666667,22.200001,81.000000,70.50118
2:3:27,20.000000,22.200001,81.000000,70.50118
2:3:28,23.333333,22.200001,81.000000,70.50118
2:3:29,23.333333,22.200001,81.000000,70.50118
2:3:30,0.000000,22.200001,81.000000,70.50118
2:3:31,0.000000,22.200001,81.000000,70.50118
2:3:32,0.000000,22.200001,81.000000,70.50118
2:3:33,0.000000,22.200001,81.000000,70.50118
2:3:34,0.000000,22.200001,81.000000,70.50118
2:3:35,0.000000,22.100000,81.000000,70.33999
2:3:36,0.000000,22.100000,81.000000,70.33999
2:3:37,0.000000,22.200001,81.000000,70.50118
2:3:38,23.333333,22.200001,81.000000,70.50118
2:3:39,0.000000,22.200001,81.000000,70.50118
2:3:40,26.666667,22.200001,81.000000,70.50118
2:3:41,30.000000,22.200001,81.000000,70.50118
2:3:42,26.666667,22.200001,79.000000,70.34762
2:3:43,26.666667,22.200001,79.000000,70.34762
2:3:44,26.666667,22.200001,79.000000,70.34762
2:3:45,26.666667,22.200001,81.000000,70.50118
2:3:46,30.000000,22.200001,81.000000,70.50118
2:3:47,30.000000,22.200001,79.000000,70.34762
2:3:48,30.000000,22.200001,79.000000,70.34762
2:3:49,0.000000,22.100000,81.000000,70.33999
2:3:50,30.000000,22.100000,81.000000,70.33999
2:3:51,30.000000,22.100000,81.000000,70.33999
2:3:52,26.666667,22.100000,81.000000,70.33999
2:3:53,26.666667,22.200001,81.000000,70.50118
2:3:54,26.666667,22.200001,81.000000,70.50118
2:3:55,30.000000,22.200001,81.000000,70.50118
2:3:56,33.333333,22.200001,81.000000,70.50118
2:3:57,33.333333,22.200001,81.000000,70.50118
2:3:58,33.333333,22.100000,79.000000,70.18841
2:3:59,33.333333,22.100000,79.000000,70.18841
2:4:0,33.333333,22.100000,79.000000,70.18841
2:4:1,36.666667,22.000000,81.000000,70.1788
2:4:2,36.666667,22.000000,81.000000,70.1788
2:4:3,40.000000,22.200001,79.000000,70.34762
2:4:4,40.000000,22.200001,79.000000,70.34762
2:4:5,40.000000,22.100000,81.000000,70.33999
2:4:6,43.333333,22.100000,81.000000,70.33999
2:4:7,40.000000,22.100000,81.000000,70.33999
2:4:8,36.666667,22.100000,81.000000,70.33999
2:4:9,33.333333,22.100000,81.000000,70.33999
2:4:10,30.000000,22.100000,81.000000,70.33999
2:4:11,26.666667,22.100000,81.000000,70.33999
2:4:12,23.333333,22.200001,79.000000,70.34762
2:4:13,23.333333,22.200001,79.000000,70.34762
2:4:14,23.333333,22.200001,79.000000,70.34762
2:4:15,23.333333,22.100000,81.000000,70.33999
2:4:16,26.666667,22.100000,81.000000,70.33999
2:4:17,23.333333,22.100000,79.000000,70.18841
2:4:18,23.333333,22.100000,79.000000,70.18841
2:4:19,23.333333,22.100000,81.000000,70.33999
2:4:20,23.333333,22.100000,81.000000,70.33999
2:4:21,26.666667,22.000000,81.000000,70.1788
2:4:22,26.666667,22.000000,81.000000,70.1788
2:4:23,26.666667,22.100000,81.000000,70.33999
2:4:24,26.666667,22.100000,81.000000,70.33999
2:4:25,26.666667,22.100000,81.000000,70.33999
2:4:26,23.333333,22.100000,81.000000,70.33999
2:4:27,26.666667,22.100000,81.000000,70.33999
2:4:28,26.666667,22.100000,81.000000,70.33999
2:4:29,26.666667,22.100000,81.000000,70.33999
2:4:30,30.000000,22.100000,81.000000,70.33999
2:4:31,30.000000,22.100000,81.000000,70.33999
2:4:32,30.000000,22.100000,81.000000,70.33999
2:4:33,30.000000,22.100000,81.000000,70.33999
2:4:34,0.000000,22.100000,81.000000,70.33999
2:4:35,30.000000,22.100000,81.000000,70.33999
2:4:36,33.333333,22.000000,81.000000,70.1788
2:4:37,33.333333,22.000000,81.000000,70.1788
2:4:38,36.666667,22.100000,80.000000,70.2642
2:4:39,40.000000,22.100000,80.000000,70.2642
2:4:40,40.000000,22.100000,80.000000,70.2642
2:4:41,40.000000,22.100000,81.000000,70.33999
2:4:42,40.000000,22.100000,81.000000,70.33999
2:4:43,40.000000,22.100000,80.000000,70.2642
2:4:44,40.000000,22.100000,80.000000,70.2642
2:4:45,43.333333,22.100000,80.000000,70.2642
2:4:46,43.333333,22.000000,81.000000,70.1788
2:4:47,40.000000,22.000000,81.000000,70.1788
2:4:48,40.000000,22.000000,81.000000,70.1788
2:4:49,0.000000,22.000000,80.000000,70.104004
2:4:50,40.000000,22.000000,80.000000,70.104004
2:4:51,43.333333,22.000000,80.000000,70.104004
2:4:52,43.333333,22.000000,80.000000,70.104004
2:4:53,43.333333,22.000000,80.000000,70.104004
2:4:54,43.333333,22.000000,80.000000,70.104004
2:4:55,43.333333,22.000000,80.000000,70.104004
2:4:56,43.333333,22.000000,81.000000,70.1788
2:4:57,40.000000,22.000000,81.000000,70.1788
2:4:58,43.333333,22.000000,81.000000,70.1788
2:4:59,43.333333,22.000000,81.000000,70.1788
2:5:0,46.666667,22.000000,81.000000,70.1788
2:5:1,46.666667,22.000000,81.000000,70.1788
2:5:2,43.333333,22.100000,81.000000,70.33999
2:5:3,40.000000,22.100000,81.000000,70.33999
2:5:4,40.000000,22.100000,81.000000,70.33999
2:5:5,36.666667,22.000000,81.000000,70.1788
2:5:6,33.333333,22.000000,81.000000,70.1788
2:5:7,33.333333,22.000000,80.000000,70.104004
2:5:8,33.333333,22.000000,80.000000,70.104004
2:5:9,30.000000,22.000000,80.000000,70.104004
2:5:10,26.666667,22.000000,81.000000,70.1788
2:5:11,26.666667,22.000000,81.000000,70.1788
2:5:12,0.000000,22.000000,80.000000,70.104004
2:5:13,26.666667,22.000000,80.000000,70.104004
2:5:14,26.666667,22.000000,81.000000,70.1788
2:5:15,26.666667,22.000000,81.000000,70.1788
2:5:16,26.666667,22.000000,82.000000,70.2536
2:5:17,23.333333,22.000000,82.000000,70.2536
2:5:18,26.666667,22.000000,81.000000,70.1788
2:5:19,30.000000,22.000000,81.000000,70.1788
2:5:20,33.333333,22.000000,81.000000,70.1788
2:5:21,33.333333,22.000000,81.000000,70.1788
2:5:22,33.333333,22.000000,81.000000,70.1788
2:5:23,33.333333,22.000000,81.000000,70.1788
2:5:24,33.333333,21.900000,80.000000,69.9438
2:5:25,33.333333,21.900000,80.000000,69.9438
2:5:26,33.333333,21.900000,80.000000,69.9438
2:5:27,33.333333,22.000000,82.000000,70.2536
2:5:28,33.333333,22.000000,82.000000,70.2536
2:5:29,30.000000,22.000000,80.000000,70.104004
2:5:30,26.666667,22.000000,80.000000,70.104004
2:5:31,23.333333,22.100000,82.000000,70.41578
2:5:32,23.333333,22.100000,82.000000,70.41578
2:5:33,26.666667,21.900000,80.000000,69.9438
2:5:34,26.666667,21.900000,80.000000,69.9438
2:5:35,26.666667,21.900000,80.000000,69.9438
2:5:36,0.000000,22.000000,82.000000,70.2536
2:5:37,26.666667,22.000000,82.000000,70.2536
2:5:38,30.000000,22.000000,80.000000,70.104004
2:5:39,30.000000,22.000000,80.000000,70.104004
2:5:40,26.666667,22.000000,80.000000,70.104004
2:5:41,30.000000,21.900000,81.000000,70.01761
2:5:42,30.000000,21.900000,81.000000,70.01761
2:5:43,30.000000,22.000000,80.000000,70.104004
2:5:44,30.000000,22.000000,80.000000,70.104004
2:5:45,33.333333,22.000000,82.000000,70.2536
2:5:46,33.333333,22.000000,82.000000,70.2536
2:5:47,33.333333,22.000000,82.000000,70.2536
2:5:48,33.333333,22.000000,82.000000,70.2536
2:5:49,33.333333,21.900000,81.000000,70.01761
2:5:50,33.333333,21.900000,81.000000,70.01761
2:5:51,30.000000,21.900000,81.000000,70.01761
2:5:52,30.000000,21.900000,81.000000,70.01761
2:5:53,30.000000,21.900000,81.000000,70.01761
2:5:54,30.000000,22.000000,82.000000,70.2536
2:5:55,30.000000,22.000000,82.000000,70.2536
2:5:56,30.000000,22.000000,80.000000,70.104004
2:5:57,33.333333,22.000000,80.000000,70.104004
2:5:58,33.333333,22.000000,80.000000,70.104004
2:5:59,36.666667,21.900000,81.000000,70.01761
2:6:0,40.000000,21.900000,81.000000,70.01761
2:6:1,40.000000,21.900000,79.000000,69.86999
2:6:2,40.000000,21.900000,79.000000,69.86999
2:6:3,40.000000,21.900000,81.000000,70.01761
2:6:4,40.000000,21.900000,81.000000,70.01761
2:6:5,40.000000,21.900000,81.000000,70.01761
2:6:6,43.333333,21.900000,81.000000,70.01761
2:6:7,46.666667,21.900000,81.000000,70.01761
2:6:8,43.333333,21.900000,79.000000,69.86999
2:6:9,40.000000,21.900000,79.000000,69.86999
2:6:10,40.000000,22.000000,82.000000,70.2536
2:6:11,36.666667,22.000000,82.000000,70.2536
2:6:12,36.666667,21.900000,81.000000,70.01761
2:6:13,36.666667,21.900000,81.000000,70.01761
2:6:14,36.666667,21.900000,81.000000,70.01761
2:6:15,33.333333,21.900000,81.000000,70.01761
2:6:16,33.333333,21.900000,81.000000,70.01761
2:6:17,33.333333,21.799999,81.000000,69.856415
2:6:18,33.333333,21.799999,81.000000,69.856415
2:6:19,30.000000,21.799999,81.000000,69.856415
2:6:20,26.666667,21.900000,79.000000,69.86999
2:6:21,26.666667,21.900000,79.000000,69.86999
2:6:22,26.666667,21.900000,79.000000,69.86999
2:6:23,23.333333,21.900000,79.000000,69.86999
2:6:24,23.333333,21.900000,81.000000,70.01761
2:6:25,23.333333,21.900000,81.000000,70.01761
2:6:26,23.333333,21.900000,81.000000,70.01761
2:6:27,20.000000,21.900000,81.000000,70.01761
2:6:28,20.000000,21.900000,81.000000,70.01761
2:6:29,16.666667,21.900000,81.000000,70.01761
2:6:30,13.333333,21.900000,81.000000,70.01761
2:6:31,13.333333,21.900000,81.000000,70.01761
2:6:32,13.333333,21.900000,81.000000,70.01761
2:6:33,13.333333,21.900000,79.000000,69.86999
2:6:34,10.000000,21.900000,79.000000,69.86999
2:6:35,10.000000,21.900000,81.000000,70.01761
2:6:36,6.666667,21.900000,81.000000,70.01761
2:6:37,3.333333,21.799999,81.000000,69.856415
2:6:38,6.666667,21.799999,81.000000,69.856415
2:6:39,10.000000,21.900000,81.000000,70.01761
2:6:40,13.333333,21.900000,81.000000,70.01761
2:6:41,16.666667,21.900000,81.000000,70.01761
2:6:42,16.666667,21.900000,81.000000,70.01761
2:6:43,0.000000,21.900000,81.000000,70.01761
2:6:44,16.666667,21.900000,79.000000,69.86999
2:6:45,16.666667,21.900000,79.000000,69.86999
2:6:46,20.000000,21.900000,79.000000,69.86999
2:6:47,20.000000,22.000000,82.000000,70.2536
2:6:48,23.333333,22.000000,82.000000,70.2536
2:6:49,26.666667,22.000000,82.000000,70.2536
2:6:50,26.666667,21.900000,79.000000,69.86999
2:6:51,26.666667,21.900000,79.000000,69.86999
2:6:52,26.666667,21.900000,79.000000,69.86999
2:6:53,26.666667,21.900000,79.000000,69.86999
2:6:54,26.666667,21.900000,79.000000,69.86999
2:6:55,26.666667,21.900000,81.000000,70.01761
2:6:56,0.000000,21.900000,81.000000,70.01761
2:6:57,23.333333,21.900000,81.000000,70.01761
2:6:58,23.333333,21.799999,79.000000,69.71078
2:6:59,26.666667,21.799999,79.000000,69.71078
2:7:0,26.666667,21.799999,79.000000,69.71078
2:7:1,26.666667,21.799999,79.000000,69.71078
2:7:2,26.666667,21.799999,79.000000,69.71078
2:7:3,26.666667,21.900000,81.000000,70.01761
2:7:4,26.666667,21.900000,81.000000,70.01761
2:7:5,26.666667,21.900000,81.000000,70.01761
2:7:6,26.666667,21.799999,79.000000,69.71078
2:7:7,30.000000,21.799999,79.000000,69.71078
2:7:8,30.000000,21.799999,79.000000,69.71078
2:7:9,30.000000,21.799999,79.000000,69.71078
2:7:10,26.666667,21.799999,79.000000,69.71078
2:7:11,26.666667,21.799999,81.000000,69.856415
2:7:12,23.333333,21.799999,81.000000,69.856415
2:7:13,20.000000,21.799999,79.000000,69.71078
2:7:14,20.000000,21.799999,79.000000,69.71078
2:7:15,20.000000,21.799999,79.000000,69.71078
2:7:16,23.333333,21.799999,81.000000,69.856415
2:7:17,20.000000,21.799999,81.000000,69.856415
2:7:18,20.000000,21.900000,79.000000,69.86999
2:7:19,20.000000,21.900000,79.000000,69.86999
2:7:20,16.666667,21.900000,81.000000,70.01761
2:7:21,16.666667,21.900000,81.000000,70.01761
2:7:22,16.666667,21.900000,81.000000,70.01761
2:7:23,20.000000,21.700001,81.000000,69.69524
2:7:24,20.000000,21.700001,81.000000,69.69524
