Time,Emotion,Temperature,Humidity,discomfort
13:19:35,-1.000000,28.000000,30.000000,73.006
13:19:36,-1.000000,28.000000,30.000000,73.006
13:19:37,-1.000000,28.000000,30.000000,73.006
13:19:38,-1.000000,27.900000,30.000000,72.895294
13:19:39,-1.000000,27.900000,30.000000,72.895294
13:19:40,-1.000000,27.900000,30.000000,72.895294
13:19:41,-1.000000,27.900000,29.000000,72.762085
13:19:42,-1.000000,27.900000,29.000000,72.762085
13:19:43,-1.000000,28.000000,30.000000,73.006
13:19:44,-1.000000,28.000000,30.000000,73.006
13:19:45,-1.000000,28.000000,31.000000,73.1402
13:19:46,-1.000000,28.000000,31.000000,73.1402
13:19:47,-1.000000,28.000000,31.000000,73.1402
13:19:48,-1.000000,28.000000,31.000000,73.1402
13:19:49,-1.000000,28.000000,31.000000,73.1402
13:19:50,-1.000000,27.900000,30.000000,72.895294
13:19:51,-1.000000,27.900000,30.000000,72.895294
13:19:52,-1.000000,28.000000,30.000000,73.006
13:19:53,-1.000000,28.000000,30.000000,73.006
13:19:54,-1.000000,28.000000,30.000000,73.006
13:19:55,-1.000000,28.000000,31.000000,73.1402
13:19:56,-1.000000,28.000000,31.000000,73.1402
13:19:57,-1.000000,27.900000,29.000000,72.762085
13:19:58,-1.000000,27.900000,29.000000,72.762085
13:19:59,-1.000000,28.000000,31.000000,73.1402
13:20:0,-1.000000,28.000000,31.000000,73.1402
13:20:1,-1.000000,27.900000,30.000000,72.895294
13:20:2,-1.000000,27.900000,30.000000,72.895294
13:20:3,20.000000,28.000000,31.000000,73.1402
13:20:4,23.333333,28.000000,31.000000,73.1402
13:20:5,26.666667,28.000000,31.000000,73.1402
13:20:6,26.666667,28.000000,31.000000,73.1402
13:20:7,23.333333,28.000000,31.000000,73.1402
13:20:8,23.333333,28.000000,30.000000,73.006
13:20:9,23.333333,28.000000,30.000000,73.006
13:20:10,23.333333,27.900000,30.000000,72.895294
13:20:11,23.333333,27.900000,30.000000,72.895294
13:20:12,23.333333,27.900000,30.000000,72.895294
13:20:13,23.333333,27.900000,30.000000,72.895294
13:20:14,20.000000,27.900000,30.000000,72.895294
13:20:15,20.000000,28.000000,31.000000,73.1402
13:20:16,20.000000,28.000000,31.000000,73.1402
13:20:17,23.333333,27.900000,29.000000,72.762085
13:20:18,26.666667,27.900000,29.000000,72.762085
13:20:19,30.000000,27.900000,29.000000,72.762085
13:20:20,30.000000,27.900000,30.000000,72.895294
13:20:21,30.000000,27.900000,30.000000,72.895294
