Time,Emotion,Temperature,Humidity,discomfort
13:15:16,0.000000,27.900000,29.000000,72.762085
13:15:17,0.000000,27.900000,29.000000,72.762085
13:15:18,0.000000,27.900000,29.000000,72.762085
13:15:19,0.000000,28.000000,31.000000,73.1402
13:15:20,0.000000,28.000000,31.000000,73.1402
13:15:21,0.000000,28.000000,31.000000,73.1402
13:15:22,0.000000,28.000000,30.000000,73.006
13:15:23,0.000000,28.000000,30.000000,73.006
13:15:24,0.000000,27.900000,29.000000,72.762085
13:15:25,0.000000,27.900000,29.000000,72.762085
13:15:26,0.000000,28.000000,31.000000,73.1402
13:15:27,0.000000,28.000000,31.000000,73.1402
13:15:28,0.000000,27.900000,29.000000,72.762085
13:15:29,0.000000,27.900000,29.000000,72.762085
13:15:30,0.000000,27.900000,29.000000,72.762085
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:30,0.000000,28.000000,30.000000,73.006
13:15:30,0.000000,28.000000,30.000000,73.006
13:15:30,0.000000,27.900000,29.000000,72.762085
13:15:30,0.000000,27.900000,29.000000,72.762085
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:30,0.000000,27.900000,30.000000,72.895294
13:15:31,0.000000,27.900000,29.000000,72.762085
13:15:32,0.000000,27.900000,29.000000,72.762085
13:15:33,0.000000,27.900000,29.000000,72.762085
13:15:34,0.000000,27.900000,29.000000,72.762085
13:15:35,0.000000,27.900000,30.000000,72.895294
13:15:36,0.000000,27.900000,30.000000,72.895294
13:15:37,0.000000,28.000000,30.000000,73.006
13:15:38,0.000000,28.000000,30.000000,73.006
13:15:39,0.000000,27.900000,29.000000,72.762085
13:15:40,0.000000,27.900000,29.000000,72.762085
13:15:41,0.000000,27.900000,30.000000,72.895294
13:15:42,0.000000,27.900000,30.000000,72.895294
13:15:43,-1.000000,28.000000,31.000000,73.1402
13:15:43,-1.000000,28.000000,31.000000,73.1402
13:15:43,0.000000,28.000000,31.000000,73.1402
13:15:43,0.000000,28.000000,30.000000,73.006
13:15:43,0.000000,28.000000,30.000000,73.006
13:15:43,0.000000,27.900000,29.000000,72.762085
13:15:43,0.000000,27.900000,29.000000,72.762085
13:15:43,-1.000000,27.900000,30.000000,72.895294
13:15:43,0.000000,27.900000,30.000000,72.895294
13:15:43,0.000000,27.900000,29.000000,72.762085
13:15:43,0.000000,27.900000,29.000000,72.762085
13:15:43,-1.000000,27.900000,29.000000,72.762085
13:15:43,-1.000000,27.900000,29.000000,72.762085
13:15:44,-1.000000,28.000000,30.000000,73.006
13:15:45,-1.000000,28.000000,30.000000,73.006
13:15:46,-1.000000,27.900000,29.000000,72.762085
13:15:47,-1.000000,27.900000,29.000000,72.762085
13:15:48,-1.000000,28.000000,30.000000,73.006
13:15:49,-1.000000,28.000000,30.000000,73.006
13:15:50,-1.000000,28.000000,30.000000,73.006
13:15:51,-1.000000,28.000000,30.000000,73.006
