Time,Signal,BPM,Emotion
17:39:50,497,59,0.0
17:39:51,522,58,0.0
17:39:52,531,58,0.0
17:39:53,500,59,0.0
17:39:54,468,59,3.3333333333333335
17:39:55,471,60,3.3333333333333335
17:39:56,484,60,6.666666666666667
17:39:57,489,61,10.0
17:39:58,487,61,10.0
17:39:59,483,62,13.333333333333334
17:40:0,641,64,13.333333333333334
17:40:1,419,65,16.666666666666664
17:40:2,487,65,20.0
17:40:3,474,66,20.0
17:40:4,487,67,23.333333333333332
17:40:5,484,68,26.666666666666668
17:40:6,661,68,26.666666666666668
17:40:7,457,70,30.0
17:40:8,471,71,33.33333333333333
17:40:9,484,71,33.33333333333333
17:40:10,568,73,33.33333333333333
17:40:11,516,73,36.666666666666664
17:40:12,470,73,40.0
17:40:13,490,73,40.0
17:40:14,489,73,43.333333333333336
17:40:15,586,72,43.333333333333336
17:40:16,641,71,43.333333333333336
17:40:17,457,69,43.333333333333336
17:40:18,530,69,43.333333333333336
17:40:19,481,70,46.666666666666664
17:40:20,491,69,46.666666666666664
17:40:21,490,68,50.0
17:40:22,493,67,53.333333333333336
17:40:23,491,66,56.666666666666664
17:40:24,488,65,53.333333333333336
17:40:25,488,65,53.333333333333336
17:40:26,488,64,50.0
17:40:27,492,64,46.666666666666664
17:40:28,495,63,46.666666666666664
17:40:29,596,61,43.333333333333336
17:40:30,632,61,46.666666666666664
17:40:31,491,62,43.333333333333336
17:40:32,449,62,40.0
17:40:33,434,62,40.0
17:40:34,452,62,36.666666666666664
17:40:35,474,62,33.33333333333333
17:40:36,511,62,33.33333333333333
17:40:37,523,63,30.0
17:40:38,501,63,26.666666666666668
17:40:39,483,62,26.666666666666668
17:40:40,471,62,26.666666666666668
17:40:41,477,62,23.333333333333332
17:40:42,491,62,20.0
17:40:43,491,63,23.333333333333332
17:40:44,489,62,20.0
17:40:45,488,62,20.0
17:40:46,489,62,20.0
17:40:47,487,62,20.0
17:40:48,487,62,20.0
17:40:49,487,62,16.666666666666664
17:40:50,508,62,16.666666666666664
17:40:51,720,62,13.333333333333334
17:40:52,433,63,10.0
17:40:53,425,63,10.0
17:40:54,422,63,13.333333333333334
17:40:55,442,62,16.666666666666664
17:40:56,425,62,16.666666666666664
17:40:57,439,62,16.666666666666664
17:40:59,502,61,16.666666666666664
17:41:0,562,61,16.666666666666664
17:41:1,522,61,13.333333333333334
17:41:2,546,60,13.333333333333334
17:41:3,549,59,13.333333333333334
17:41:4,465,59,13.333333333333334
17:41:5,504,59,13.333333333333334
17:41:6,591,59,13.333333333333334
17:41:7,711,59,13.333333333333334
17:41:8,561,59,13.333333333333334
17:41:9,493,58,13.333333333333334
17:41:10,491,58,13.333333333333334
17:41:11,501,58,13.333333333333334
17:41:12,526,58,16.666666666666664
17:41:13,556,59,16.666666666666664
17:41:14,682,59,13.333333333333334
17:41:15,506,60,13.333333333333334
17:41:16,438,60,16.666666666666664
17:41:17,505,62,16.666666666666664
17:41:18,480,63,20.0
17:41:19,489,65,20.0
17:41:20,685,67,20.0
17:41:21,616,67,23.333333333333332
17:41:22,617,67,26.666666666666668
17:41:23,532,67,26.666666666666668
17:41:24,531,66,23.333333333333332
17:41:25,566,65,20.0
17:41:26,521,64,16.666666666666664
17:41:27,470,64,16.666666666666664
17:41:28,521,63,20.0
17:41:29,487,63,20.0
17:41:30,474,62,20.0
17:41:31,482,62,20.0
17:41:32,491,63,20.0
17:41:33,488,63,20.0
17:41:34,488,63,20.0
17:41:35,488,64,20.0
17:41:36,496,64,20.0
17:41:37,491,63,20.0
17:41:38,585,63,20.0
17:41:39,582,63,23.333333333333332
17:41:40,462,64,23.333333333333332
