Time,Signal,BPM,Emotion
18:11:28,0,0,0.0
18:11:29,0,0,0.0
18:11:30,491,75,0.0
18:11:31,498,72,0.0
18:11:32,550,72,0.0
18:11:34,547,71,0.0
18:11:35,514,71,0.0
18:11:36,497,72,0.0
18:11:37,498,73,0.0
18:11:38,561,71,0.0
18:11:39,576,71,0.0
18:11:40,479,70,0.0
18:11:41,517,70,0.0
18:11:42,496,69,0.0
18:11:43,495,69,0.0
18:11:44,509,67,0.0
18:11:45,517,65,0.0
18:11:46,523,63,0.0
18:11:47,523,62,0.0
18:11:48,503,62,0.0
18:11:49,495,63,0.0
18:11:50,583,64,0.0
18:11:51,476,65,0.0
18:11:52,518,65,40.0
18:11:53,511,66,40.0
18:11:54,511,66,40.0
18:11:55,518,66,40.0
18:11:56,517,66,40.0
18:11:57,503,65,36.666666666666664
18:11:58,491,64,36.666666666666664
18:11:59,486,62,36.666666666666664
18:12:0,483,61,36.666666666666664
18:12:1,482,59,36.666666666666664
18:12:2,480,59,36.666666666666664
18:12:3,498,58,33.33333333333333
18:12:4,543,58,33.33333333333333
18:12:5,590,58,30.0
18:12:6,614,58,30.0
18:12:7,604,58,30.0
18:12:8,569,58,26.666666666666668
18:12:9,534,58,26.666666666666668
18:12:10,507,58,26.666666666666668
18:12:11,503,58,26.666666666666668
18:12:12,498,58,26.666666666666668
18:12:13,495,58,26.666666666666668
18:12:14,496,58,23.333333333333332
18:12:15,496,58,23.333333333333332
18:12:16,498,58,23.333333333333332
18:12:17,499,58,23.333333333333332
18:12:18,498,58,23.333333333333332
18:12:19,497,58,20.0
18:12:20,498,58,16.666666666666664
18:12:21,498,58,13.333333333333334
18:12:22,496,58,10.0
18:12:23,497,58,6.666666666666667
18:12:24,500,58,3.3333333333333335
18:12:25,529,59,0.0
18:12:26,650,61,3.3333333333333335
18:12:27,578,60,3.3333333333333335
18:12:28,494,60,3.3333333333333335
18:12:29,493,60,6.666666666666667
18:12:30,494,60,6.666666666666667
18:12:31,494,60,6.666666666666667
18:12:32,495,60,10.0
18:12:33,496,60,10.0
18:12:34,494,59,13.333333333333334
18:12:35,496,58,13.333333333333334
18:12:36,499,58,13.333333333333334
18:12:37,619,60,16.666666666666664
18:12:38,581,61,20.0
18:12:39,618,61,23.333333333333332
18:12:40,602,61,26.666666666666668
18:12:41,551,61,26.666666666666668
18:12:42,563,60,26.666666666666668
18:12:43,554,60,30.0
18:12:44,514,60,30.0
18:12:45,501,60,30.0
18:12:46,501,60,30.0
18:12:47,541,60,30.0
18:12:48,596,59,30.0
18:12:49,600,59,33.33333333333333
18:12:50,590,60,33.33333333333333
18:12:51,596,60,33.33333333333333
18:12:52,571,60,33.33333333333333
18:12:53,517,60,33.33333333333333
18:12:54,518,60,33.33333333333333
18:12:55,512,61,33.33333333333333
18:12:56,508,61,33.33333333333333
18:12:57,551,60,33.33333333333333
18:12:58,596,59,30.0
18:12:59,547,59,30.0
18:13:0,537,59,30.0
18:13:1,580,59,26.666666666666668
18:13:2,584,59,30.0
18:13:3,543,59,30.0
18:13:4,501,59,30.0
18:13:5,498,58,30.0
18:13:7,498,58,26.666666666666668
18:13:8,509,58,26.666666666666668
18:13:9,518,59,23.333333333333332
18:13:10,511,59,23.333333333333332
18:13:11,502,59,23.333333333333332
18:13:12,499,59,20.0
18:13:13,502,59,16.666666666666664
18:13:14,511,59,13.333333333333334
18:13:15,521,59,10.0
18:13:16,509,60,10.0
18:13:17,504,60,6.666666666666667
18:13:18,502,60,6.666666666666667
18:13:19,501,59,6.666666666666667
18:13:20,510,59,6.666666666666667
18:13:21,553,60,6.666666666666667
18:13:22,564,60,6.666666666666667
18:13:23,560,60,6.666666666666667
18:13:24,551,60,6.666666666666667
18:13:25,559,60,6.666666666666667
18:13:26,548,60,6.666666666666667
18:13:27,534,61,6.666666666666667
18:13:28,535,61,6.666666666666667
18:13:29,543,61,10.0
18:13:30,545,60,10.0
18:13:31,520,60,10.0
18:13:32,497,60,10.0
18:13:33,503,61,10.0
18:13:34,508,61,6.666666666666667
18:13:35,505,61,10.0
18:13:36,498,60,10.0
18:13:37,496,60,10.0
18:13:38,500,60,10.0
18:13:39,494,60,10.0
18:13:40,514,61,13.333333333333334
18:13:41,498,61,13.333333333333334
18:13:42,496,61,13.333333333333334
18:13:43,496,61,16.666666666666664
