Time,Signal,BPM,Emotion
17:44:32,500,54,33.33333333333333
17:44:33,499,53,33.33333333333333
17:44:34,501,53,33.33333333333333
17:44:35,500,53,33.33333333333333
17:44:36,500,54,36.666666666666664
17:44:37,498,55,36.666666666666664
17:44:38,497,55,40.0
17:44:39,490,55,40.0
17:44:40,487,55,40.0
17:44:41,485,56,40.0
17:44:42,490,56,40.0
17:44:43,492,57,40.0
17:44:44,507,57,36.666666666666664
17:44:45,515,57,36.666666666666664
17:44:46,497,57,33.33333333333333
17:44:47,460,57,33.33333333333333
17:44:48,546,57,33.33333333333333
17:44:49,609,56,33.33333333333333
17:44:50,496,56,33.33333333333333
17:44:51,495,56,30.0
17:44:52,496,56,26.666666666666668
17:44:53,495,56,26.666666666666668
17:44:54,500,55,23.333333333333332
17:44:55,493,55,20.0
17:44:56,482,55,20.0
17:44:57,544,54,16.666666666666664
17:44:58,507,54,16.666666666666664
17:44:59,493,53,16.666666666666664
17:45:0,488,53,16.666666666666664
17:45:1,481,52,13.333333333333334
17:45:2,513,52,13.333333333333334
17:45:3,449,51,10.0
17:45:4,548,51,10.0
17:45:5,493,51,10.0
17:45:6,491,51,10.0
17:45:7,498,50,13.333333333333334
17:45:8,478,50,10.0
17:45:9,473,51,10.0
17:45:10,507,51,10.0
17:45:11,643,51,13.333333333333334
17:45:12,493,51,13.333333333333334
17:45:13,488,51,13.333333333333334
17:45:14,492,51,13.333333333333334
17:45:15,494,52,13.333333333333334
17:45:16,480,52,16.666666666666664
17:45:17,491,52,20.0
17:45:18,504,52,20.0
17:45:19,619,52,23.333333333333332
17:45:20,485,52,23.333333333333332
17:45:21,483,52,26.666666666666668
17:45:22,479,52,26.666666666666668
17:45:23,490,52,30.0
17:45:24,462,52,30.0
17:45:25,480,52,30.0
17:45:26,494,52,30.0
17:45:27,393,52,30.0
17:45:28,405,53,30.0
17:45:29,839,53,33.33333333333333
17:45:30,496,53,33.33333333333333
17:45:31,483,53,36.666666666666664
17:45:32,611,54,33.33333333333333
17:45:33,766,56,36.666666666666664
17:45:34,501,56,36.666666666666664
17:45:35,482,56,40.0
17:45:36,482,56,43.333333333333336
17:45:37,478,55,46.666666666666664
17:45:38,487,54,46.666666666666664
17:45:39,491,54,46.666666666666664
17:45:40,484,52,50.0
17:45:41,481,52,50.0
17:45:42,521,51,50.0
17:45:43,619,50,50.0
17:45:44,494,50,50.0
17:45:45,490,49,50.0
17:45:46,493,48,46.666666666666664
17:45:47,474,48,43.333333333333336
17:45:48,518,48,43.333333333333336
17:45:49,433,48,43.333333333333336
17:45:50,574,49,43.333333333333336
17:45:51,754,50,40.0
17:45:52,534,50,40.0
17:45:53,490,51,36.666666666666664
17:45:54,488,52,36.666666666666664
17:45:55,482,53,33.33333333333333
17:45:56,490,53,33.33333333333333
17:45:57,470,53,36.666666666666664
17:45:58,482,53,33.33333333333333
17:45:59,487,54,36.666666666666664
17:46:0,497,54,36.666666666666664
17:46:1,463,56,40.0
17:46:2,481,58,43.333333333333336
17:46:3,481,57,46.666666666666664
17:46:4,477,57,46.666666666666664
17:46:6,482,58,46.666666666666664
17:46:7,490,59,50.0
17:46:8,492,59,46.666666666666664
17:46:9,514,58,46.666666666666664
17:46:10,494,58,46.666666666666664
17:46:11,495,57,46.666666666666664
17:46:12,500,56,43.333333333333336
17:46:13,498,55,43.333333333333336
17:46:14,490,53,43.333333333333336
17:46:15,500,52,43.333333333333336
17:46:16,637,52,43.333333333333336
17:46:17,496,52,43.333333333333336
17:46:18,493,51,43.333333333333336
17:46:19,492,50,43.333333333333336
17:46:20,494,50,43.333333333333336
17:46:21,478,51,43.333333333333336
17:46:22,529,51,43.333333333333336
17:46:23,471,52,43.333333333333336
17:46:24,457,52,46.666666666666664
17:46:25,648,52,46.666666666666664
17:46:26,651,53,46.666666666666664
17:46:27,497,53,46.666666666666664
17:46:28,492,53,46.666666666666664
17:46:29,490,54,46.666666666666664
17:46:30,491,54,43.333333333333336
17:46:31,493,54,40.0
17:46:32,492,55,40.0
17:46:33,490,55,36.666666666666664
17:46:34,476,55,36.666666666666664
17:46:35,478,55,33.33333333333333
17:46:36,528,55,30.0
17:46:37,427,55,26.666666666666668
17:46:38,741,55,23.333333333333332
17:46:39,489,55,23.333333333333332
17:46:40,485,54,20.0
17:46:41,493,54,16.666666666666664
17:46:42,456,53,16.666666666666664
17:46:43,507,53,16.666666666666664
17:46:44,413,52,16.666666666666664
17:46:45,580,52,20.0
17:46:46,540,53,20.0
17:46:47,610,53,20.0
17:46:48,401,54,20.0
17:46:49,463,56,20.0
17:46:50,478,58,23.333333333333332
17:46:51,455,59,26.666666666666668
17:46:52,465,60,30.0
17:46:53,511,59,33.33333333333333
17:46:54,492,59,33.33333333333333
17:46:55,490,58,36.666666666666664
17:46:56,485,56,33.33333333333333
17:46:57,608,54,33.33333333333333
17:46:58,495,54,33.33333333333333
17:46:59,492,52,36.666666666666664
17:47:0,503,49,40.0
17:47:1,692,47,40.0
17:47:2,495,47,40.0
17:47:3,496,46,40.0
17:47:4,488,45,40.0
17:47:5,536,44,43.333333333333336
17:47:2,494,44,43.333333333333336
17:47:3,486,45,43.333333333333336
17:47:4,493,45,46.666666666666664
17:47:5,478,46,46.666666666666664
17:47:6,506,47,50.0
17:47:7,437,47,50.0
17:47:8,731,48,50.0
17:47:9,492,48,50.0
17:47:10,487,49,50.0
17:47:11,489,50,50.0
17:47:12,494,50,53.333333333333336
17:47:13,459,51,50.0
17:47:14,589,56,46.666666666666664
